order_id,line_no,product_code,product_name,category,ordered_cases,confirmed_cases,unit_price_case,discount_pct,gross_line_value,discount_line_value,line_net_value,plant,storage_location,rejection_reason
SO103003,4,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,11,11,1970,3,21670,650.1,21019.9,ABA01,FG01,
SO103003,5,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,22,22,7550,0,166100,0.0,166100.0,ABA01,FG03,
SO103004,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,36,36,3280,0,118080,0.0,118080.0,LAG01,FG02,
SO103004,2,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,2,2,3280,5,6560,328.0,6232.0,LAG01,FG03,
SO103004,3,SKU0059,Malt Spark 33cl Can x12,Malt Drink,3,3,2590,0,7770,0.0,7770.0,LAG01,FG01,
SO103004,4,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,6,6,1910,7,11460,802.2,10657.8,LAG02,FG02,
SO103005,1,SKU0047,Aqua Pure 75cl PET x12,Water,1,1,1150,0,1150,0.0,1150.0,ENU01,FG02,
SO103005,2,SKU0058,Ice Tea 33cl Can x24,Tea Drink,2,2,4290,2,8580,171.6,8408.4,ABA01,FG03,
SO103005,3,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,5,5,1900,3,9500,285.0,9215.0,ABA01,FG02,
SO103005,4,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,3,2,3080,0,9240,0.0,9240.0,ABA01,FG03,
SO103005,5,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,2,1,1970,12,3940,472.8,3467.2,ENU01,FG01,
SO103005,6,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,14,14,1910,5,26740,1337.0,25403.0,ABA01,FG02,
SO103006,1,SKU0062,Malt Spark 50cl PET x24,Malt Drink,18,18,5040,3,90720,2721.6,87998.4,BEN01,FG02,
SO103006,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,8,8,1950,10,15600,1560.0,14040.0,BEN01,FG03,
SO103006,3,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,7,7,3700,12,25900,3108.0,22792.0,PHC01,FG03,
SO103006,4,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,8,8,1900,3,15200,456.0,14744.0,PHC01,FG01,
SO103007,1,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,2,2,3080,2,6160,123.2,6036.8,ABJ01,FG02,
SO103007,2,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,8,8,3150,0,25200,0.0,25200.0,ABJ01,FG02,
SO103008,1,SKU0051,Energy Rush 33cl Can x12,Energy Drink,18,18,2880,0,51840,0.0,51840.0,BEN01,FG02,
SO103009,1,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,13,10,3700,7,48100,3367.0,44733.0,PHC01,FG01,
SO103009,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,1,1,1730,3,1730,51.9,1678.1,PHC01,FG02,
SO103009,3,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,2,1,2300,10,4600,460.0,4140.0,PHC01,FG01,
SO103010,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,10,10,3650,0,36500,0.0,36500.0,IBD01,FG02,
SO103010,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,4,4,4380,12,17520,2102.4,15417.6,IBD01,FG02,
SO103010,3,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,18,18,4110,12,73980,8877.6,65102.4,IBD01,FG02,
SO103011,1,SKU0060,Malt Spark 33cl Can x24,Malt Drink,2,1,4250,3,8500,255.0,8245.0,BEN01,FG01,
SO103011,2,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,60,60,3930,7,235800,16506.0,219294.0,PHC01,FG02,
SO103011,3,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,15,15,5940,2,89100,1782.0,87318.0,PHC01,FG02,
SO103011,4,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,5,5,3140,12,15700,1884.0,13816.0,BEN01,FG02,
SO103012,1,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,4,4,3650,10,14600,1460.0,13140.0,ABJ01,FG03,
SO103012,2,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,1,1,2300,7,2300,161.0,2139.0,ABJ01,FG01,
SO103013,1,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,17,8,7150,3,121550,3646.5,117903.5,LAG01,FG03,
SO103013,2,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,11,11,3930,0,43230,0.0,43230.0,LAG01,FG03,
SO103014,1,SKU0048,Aqua Pure 75cl PET x24,Water,4,4,2180,0,8720,0.0,8720.0,ENU01,FG01,
SO103014,2,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,17,17,3150,5,53550,2677.5,50872.5,ABA01,FG01,
SO103014,3,SKU0046,Aqua Pure 50cl PET x24,Water,7,7,1730,2,12110,242.2,11867.8,ABA01,FG01,
SO103015,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,27,23,3070,7,82890,5802.3,77087.7,ENU01,FG03,
SO103016,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,30,30,3220,5,96600,4830.0,91770.0,ABJ01,FG02,
SO103016,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,99,99,3080,12,304920,36590.4,268329.6,ABJ01,FG03,
SO103017,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,8,8,4110,12,32880,3945.6,28934.4,BEN01,FG01,
SO103017,2,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,3,3,3650,0,10950,0.0,10950.0,BEN01,FG01,
SO103018,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,4,4,7550,3,30200,906.0,29294.0,KAN01,FG01,
SO103018,2,SKU0011,Cola Max 50cl Can x12,Carbonated Soft Drink,5,5,1900,5,9500,475.0,9025.0,KAN01,FG03,
SO103019,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,3,3,3280,12,9840,1180.8,8659.2,ABA01,FG02,
SO103019,2,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,8,8,4080,10,32640,3264.0,29376.0,ENU01,FG02,
SO103019,3,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,13,13,1750,0,22750,0.0,22750.0,ENU01,FG03,
SO103020,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,8,8,4110,0,32880,0.0,32880.0,ENU01,FG02,
SO103020,2,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,9,9,3220,12,28980,3477.6,25502.4,ENU01,FG03,
SO103020,3,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,2,2,2080,5,4160,208.0,3952.0,ENU01,FG02,
SO103021,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,17,17,1970,3,33490,1004.7,32485.3,LAG01,FG03,
SO103021,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,35,35,3650,7,127750,8942.5,118807.5,LAG02,FG03,
SO103021,3,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,13,13,3150,3,40950,1228.5,39721.5,LAG02,FG03,
SO103021,4,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,13,13,7150,10,92950,9295.0,83655.0,LAG02,FG02,
SO103021,5,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,4,4,1970,5,7880,394.0,7486.0,LAG02,FG03,
SO103021,6,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,0,4,3220,0,22540,0.0,22540.0,LAG02,FG01,
SO103022,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,19,19,3220,10,61180,6118.0,55062.0,ENU01,FG02,
SO103022,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,4,4,3080,5,12320,616.0,11704.0,ABA01,FG01,
SO103022,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,4,4,1950,2,7800,156.0,7644.0,ENU01,FG01,
SO103023,1,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,9,9,5940,12,53460,6415.2,47044.8,BEN01,FG03,
SO103023,2,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,12,12,1730,2,20760,415.2,20344.8,PHC01,FG03,
SO103023,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,5,5,3140,7,15700,1099.0,14601.0,PHC01,FG02,
SO103024,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,13,13,3220,0,41860,0.0,41860.0,ENU01,FG02,
SO103024,2,SKU0048,Aqua Pure 75cl PET x24,Water,2,2,2180,12,4360,523.2,3836.8,ABA01,FG01,
SO103025,1,SKU0003,Cola Max 50cl PET x12,Carbonated Soft Drink,4,4,1970,0,7880,0.0,7880.0,KAN01,FG02,
SO103026,1,SKU0008,Cola Max 1L PET x24,Carbonated Soft Drink,13,13,5990,0,77870,0.0,77870.0,KAD01,FG02,
SO103026,2,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,40,40,4090,0,163600,0.0,163600.0,KAD01,FG01,
SO103026,3,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,4,4,4090,12,16360,1963.2,14396.8,KAN01,FG02,
SO103026,4,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,2,2,4090,12,8180,981.6,7198.4,KAD01,FG03,
SO103026,5,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,32,32,1910,5,61120,3056.0,58064.0,KAN01,FG02,
SO103026,6,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,15,15,4080,7,61200,4284.0,56916.0,KAN01,FG01,
SO103027,1,SKU0048,Aqua Pure 75cl PET x24,Water,16,16,2180,0,34880,0.0,34880.0,ENU01,FG03,
SO103027,2,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,25,25,5940,3,148500,4455.0,144045.0,ENU01,FG01,
SO103027,3,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,15,15,7550,0,113250,0.0,113250.0,ABA01,FG01,
SO103027,4,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,16,16,7150,5,114400,5720.0,108680.0,ABA01,FG02,
SO103028,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,19,8,3280,7,62320,4362.4,57957.6,ABJ01,FG03,
SO103029,1,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,8,8,2400,3,19200,576.0,18624.0,KAN01,FG02,
SO103029,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,4,4,3080,2,12320,246.4,12073.6,KAD01,FG03,
SO103029,3,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,6,6,3280,3,19680,590.4,19089.6,KAD01,FG03,
SO103029,4,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,3,1,3150,12,9450,1134.0,8316.0,KAD01,FG02,
SO103030,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,5,5,3150,0,15750,0.0,15750.0,KAD01,FG01,
SO103030,2,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,5,5,1750,0,8750,0.0,8750.0,KAD01,FG03,
SO103030,3,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,9,9,3650,0,32850,0.0,32850.0,KAD01,FG01,
SO103030,4,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,5,3,3280,3,16400,492.0,15908.0,KAN01,DAMAGED,
SO103031,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,14,14,1900,5,26600,1330.0,25270.0,ENU01,FG01,
SO103031,2,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,3,3,4080,3,12240,367.2,11872.8,ABA01,FG01,
SO103032,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,48,48,4110,7,197280,13809.6,183470.4,KAN01,FG01,
SO103032,2,SKU0001,Cola Max 35cl PET x12,Carbonated Soft Drink,104,104,1780,7,185120,12958.4,172161.6,KAN01,FG02,
SO103032,3,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,63,63,1900,5,119700,5985.0,113715.0,KAD01,FG02,
SO103032,4,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,60,60,1700,10,102000,10200.0,91800.0,KAN01,FG02,
SO103033,1,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,2,2,3810,5,7620,381.0,7239.0,KAN01,FG02,
SO103034,1,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,21,21,5570,3,116970,3509.1,113460.9,KAN01,FG02,
SO103034,2,SKU0034,Orange Burst 1.5L PET x24,Carbonated Soft Drink,12,12,7150,3,85800,2574.0,83226.0,KAN01,FG01,
SO103034,3,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,4,3,3810,0,15240,0.0,15240.0,KAD01,FG03,
SO103034,4,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,9,9,3280,0,29520,0.0,29520.0,KAD01,FG01,
SO103035,1,SKU0047,Aqua Pure 75cl PET x12,Water,44,44,1150,3,50600,1518.0,49082.0,KAD01,FG03,
SO103035,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,18,18,2080,0,37440,0.0,37440.0,KAN01,FG02,
SO103035,3,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,3,3,3840,7,11520,806.4,10713.6,KAN01,FG03,
SO103035,4,SKU0046,Aqua Pure 50cl PET x24,Water,9,9,1730,12,15570,1868.4,13701.6,KAN01,FG01,
SO103036,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,7,7,3280,0,22960,0.0,22960.0,PHC01,FG03,
SO103036,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,8,8,3070,0,24560,0.0,24560.0,PHC01,FG02,
SO103036,3,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,9,9,2240,0,20160,0.0,20160.0,BEN01,FG03,
SO103036,4,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,4,3,2240,0,8960,0.0,8960.0,BEN01,FG02,
SO103037,1,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,1,1,3930,7,3930,275.1,3654.9,KAD01,FG02,
SO103037,2,SKU9999,Orange Burst 35cl PET x12,Carbonated Soft Drink,3,3,1750,0,5250,0.0,5250.0,KAD01,FG03,
SO103037,3,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,20,11,2400,12,48000,5760.0,42240.0,KAN01,FG02,
SO103038,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,6,6,7550,5,45300,2265.0,43035.0,KAN01,FG01,
SO103038,2,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,2,1,2240,3,4480,134.4,4345.6,KAD01,FG02,
SO103038,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,5,5,1950,0,9750,0.0,9750.0,KAN01,FG02,
SO103038,4,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,2,2,3070,5,6140,307.0,5833.0,KAD01,FG03,
SO103038,5,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,6,3,4090,3,24540,736.2,23803.8,KAN01,FG01,
SO103039,1,SKU0005,Cola Max 60cl PET x12,Carbonated Soft Drink,9,9,2240,7,20160,1411.2,18748.8,ENU01,FG02,
SO103039,2,SKU0033,Orange Burst 1.5L PET x12,Carbonated Soft Drink,1,1,3810,10,3810,381.0,3429.0,ABA01,FG03,
SO103040,1,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,12,12,1750,7,21000,1470.0,19530.0,ABA01,FG01,
SO103041,1,SKU0051,Energy Rush 33cl Can x12,Energy Drink,42,27,2880,0,120960,0.0,120960.0,ENU01,FG02,
SO103041,2,SKU0042,Tonic Water 33cl Can x24,Mixer,18,18,3620,12,65160,7819.2,57340.8,ENU01,FG02,
SO103042,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,3,3,3220,2,9660,193.2,9466.8,KAN01,FG02,
SO103042,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,12,12,3650,10,43800,4380.0,39420.0,KAD01,FG01,
SO103042,3,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,14,14,1950,0,27300,0.0,27300.0,KAD01,FG01,
SO103042,4,SKU0056,Ice Tea 50cl PET x24,Tea Drink,5,5,4740,7,23700,1659.0,22041.0,KAN01,FG02,
SO103043,1,SKU0035,Bitter Lemon 35cl PET x12,Carbonated Soft Drink,84,84,1730,7,145320,10172.4,135147.6,ABA01,FG01,
SO103043,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,121,121,3650,12,441650,52998.0,388652.0,ENU01,FG02,
SO103044,1,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,1,1,3080,3,3080,92.4,2987.6,ABA01,FG03,
SO103044,2,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,4,4,3760,10,15040,1504.0,13536.0,ENU01,FG03,
SO103044,3,SKU0047,Aqua Pure 75cl PET x12,Water,9,9,1150,5,10350,517.5,9832.5,ENU01,FG03,
SO103044,4,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,3,3,4080,3,12240,367.2,11872.8,ABA01,FG01,
SO103045,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,20,20,3680,5,73600,3680.0,69920.0,PHC01,FG01,
SO103046,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,1,1,2080,2,2080,41.6,2038.4,KAN01,FG02,
SO103046,2,SKU0040,Bitter Lemon 50cl Can x24,Carbonated Soft Drink,3,3,3700,7,11100,777.0,10323.0,KAD01,FG03,
SO103046,3,SKU0002,Cola Max 35cl PET x24,Carbonated Soft Drink,13,13,3240,0,42120,0.0,42120.0,KAD01,FG02,
SO103047,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,8,8,3280,2,26240,524.8,25715.2,LAG01,FG03,
SO103047,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,18,18,3650,3,65700,1971.0,63729.0,LAG01,FG01,
SO103047,3,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,5,4,1910,2,9550,191.0,9359.0,LAG01,FG03,
SO103047,4,SKU0010,Cola Max 1.5L PET x24,Carbonated Soft Drink,4,4,7500,0,30000,0.0,30000.0,LAG01,FG02,
SO103048,1,SKU0046,Aqua Pure 50cl PET x24,Water,20,11,1730,5,34600,1730.0,32870.0,BEN01,FG02,
SO103049,1,SKU0014,Lemon Lime 35cl PET x24,Carbonated Soft Drink,3,3,3280,10,9840,984.0,8856.0,LAG02,FG02,
SO103049,2,SKU0050,Aqua Pure 1.5L PET x24,Water,9,5,3790,3,34110,1023.3,33086.7,LAG02,FG02,
SO103049,3,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,18,18,1910,2,34380,687.6,33692.4,LAG02,FG01,
SO103050,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,20,20,2080,5,41600,2080.0,39520.0,KAN01,FG01,
SO103050,2,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,117,117,4110,7,480870,33660.9,447209.1,KAN01,FG03,
SO103050,3,SKU0013,Lemon Lime 35cl PET x12,Carbonated Soft Drink,49,49,1700,7,83300,5831.0,77469.0,KAN01,FG02,
SO103051,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,7,7,1970,2,13790,275.8,13514.2,LAG02,FG02,
SO103051,2,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,11,11,3070,10,33770,3377.0,30393.0,LAG02,FG01,
SO103052,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,14,14,4110,7,57540,4027.8,53512.2,ABJ01,FG03,
SO103052,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,10,5,5570,5,55700,2785.0,52915.0,ABJ01,FG02,
SO103053,1,SKU0023,Lemon Lime 50cl Can x12,Carbonated Soft Drink,9,9,1900,0,17100,0.0,17100.0,ENU01,FG03,
SO103054,1,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,144,144,2080,10,299520,29952.0,269568.0,ENU01,FG01,
SO103054,2,SKU0044,Tonic Water 50cl PET x24,Mixer,187,187,4240,12,792880,95145.6,697734.4,ENU01,FG01,
SO103055,1,SKU0046,Aqua Pure 50cl PET x24,Water,6,6,1730,0,10380,0.0,10380.0,KAD01,FG02,
SO103055,2,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,12,12,2080,10,24960,2496.0,22464.0,KAD01,FG01,
SO103056,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,12,12,4380,0,52560,0.0,52560.0,LAG01,DAMAGED,
SO103056,2,SKU0025,Orange Burst 35cl PET x12,Carbonated Soft Drink,6,5,1750,2,10500,210.0,10290.0,LAG02,FG02,
SO103056,3,SKU0015,Lemon Lime 50cl PET x12,Carbonated Soft Drink,4,3,2080,0,8320,0.0,8320.0,LAG01,FG03,
SO103057,1,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,52,52,3140,5,163280,8164.0,155116.0,ENU01,FG03,
SO103057,2,SKU0032,Orange Burst 1L PET x24,Carbonated Soft Drink,57,57,5570,3,317490,9524.7,307965.3,ENU01,FG03,
SO103057,3,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,18,18,2300,0,41400,0.0,41400.0,ABA01,FG02,
SO103057,4,SKU0054,Energy Rush 40cl PET x24,Energy Drink,12,12,6420,2,77040,1540.8,75499.2,ENU01,FG02,
SO103058,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,3,3,1910,12,5730,687.6,5042.4,IBD01,FG02,
SO103058,2,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,70,70,3650,0,255500,0.0,255500.0,IBD01,FG03,
SO103059,1,SKU0022,Lemon Lime 1.5L PET x24,Carbonated Soft Drink,6,6,7550,2,45300,906.0,44394.0,KAD01,FG02,
SO103060,1,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,4,4,1910,5,7640,382.0,7258.0,KAD01,FG02,
SO103060,2,SKU0021,Lemon Lime 1.5L PET x12,Carbonated Soft Drink,17,17,3930,7,66810,4676.7,62133.3,KAD01,FG01,
SO103061,1,SKU0026,Orange Burst 35cl PET x24,Carbonated Soft Drink,60,60,3150,12,189000,22680.0,166320.0,PHC01,FG03,
SO103061,2,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,15,15,3650,10,54750,5475.0,49275.0,PHC01,FG03,
SO103061,3,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,28,28,3650,7,102200,7154.0,95046.0,BEN01,FG01,
SO103061,4,SKU0017,Lemon Lime 60cl PET x12,Carbonated Soft Drink,48,48,2300,10,110400,11040.0,99360.0,PHC01,FG03,
SO103062,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,5,5,3220,150,16100,24150.0,-24150.0,ABA01,FG01,
SO103063,1,SKU0031,Orange Burst 1L PET x12,Carbonated Soft Drink,13,10,3070,12,39910,4789.2,35120.8,IBD01,FG01,
SO103064,1,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,15,15,4090,0,61350,0.0,61350.0,KAN01,FG02,
SO103064,2,SKU0059,Malt Spark 33cl Can x12,Malt Drink,3,3,2590,2,7770,155.4,7614.6,KAN01,FG01,
SO103064,3,SKU0007,Cola Max 1L PET x12,Carbonated Soft Drink,36,36,3140,3,113040,3391.2,109648.8,KAN01,FG02,
SO103065,1,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,1,1,1970,0,1970,0.0,1970.0,BEN01,FG01,
SO103065,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,8,8,1950,12,15600,1872.0,13728.0,BEN01,FG02,
SO103065,3,SKU0061,Malt Spark 50cl PET x12,Malt Drink,5,5,2980,0,14900,0.0,14900.0,PHC01,FG02,
SO103065,4,SKU0020,Lemon Lime 1L PET x24,Carbonated Soft Drink,5,5,5940,0,29700,0.0,29700.0,PHC01,FG01,
SO103066,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,10,10,3680,5,36800,1840.0,34960.0,PHC01,FG03,
SO103066,2,SKU0039,Bitter Lemon 50cl Can x12,Carbonated Soft Drink,7,7,1910,10,13370,1337.0,12033.0,PHC01,FG01,
SO103067,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,15,15,4380,5,65700,3285.0,62415.0,ENU01,FG03,
SO103067,2,SKU0038,Bitter Lemon 50cl PET x24,Carbonated Soft Drink,15,13,3840,0,57600,0.0,57600.0,ENU01,FG01,
SO103068,1,SKU0004,Cola Max 50cl PET x24,Carbonated Soft Drink,41,41,3650,0,149650,0.0,149650.0,BEN01,FG01,
SO103068,2,SKU0019,Lemon Lime 1L PET x12,Carbonated Soft Drink,11,11,3080,0,33880,0.0,33880.0,PHC01,FG01,
SO103069,1,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,16,16,4110,0,65760,0.0,65760.0,KAD01,FG02,
SO103070,1,SKU0029,Orange Burst 60cl PET x12,Carbonated Soft Drink,16,16,2400,10,38400,3840.0,34560.0,ABA01,FG01,
SO103070,2,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,7,7,4380,0,30660,0.0,30660.0,ENU01,FG01,
SO103070,3,SKU0009,Cola Max 1.5L PET x12,Carbonated Soft Drink,6,6,4080,0,24480,0.0,24480.0,ABA01,FG02,
SO103071,1,SKU0018,Lemon Lime 60cl PET x24,Carbonated Soft Drink,22,22,4090,12,89980,10797.6,79182.4,KAD01,FG03,
SO103071,2,SKU0037,Bitter Lemon 50cl PET x12,Carbonated Soft Drink,4,4,1950,0,7800,0.0,7800.0,KAD01,FG02,
SO103071,3,SKU0027,Orange Burst 50cl PET x12,Carbonated Soft Drink,8,8,1970,10,15760,1576.0,14184.0,KAD01,FG01,
SO103072,1,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,4,4,3220,0,12880,0.0,12880.0,KAD01,FG03,
SO103073,1,SKU0006,Cola Max 60cl PET x24,Carbonated Soft Drink,180,93,4380,10,788400,78840.0,709560.0,ABA01,FG03,
SO103073,2,SKU0012,Cola Max 50cl Can x24,Carbonated Soft Drink,85,85,3760,10,319600,31960.0,287640.0,ABA01,FG02,
SO103073,3,SKU0028,Orange Burst 50cl PET x24,Carbonated Soft Drink,170,170,3650,5,620500,31025.0,589475.0,ENU01,FG02,
SO103073,4,SKU0036,Bitter Lemon 35cl PET x24,Carbonated Soft Drink,16,12,3220,12,51520,6182.4,45337.6,ENU01,FG03,
SO103074,1,SKU0024,Lemon Lime 50cl Can x24,Carbonated Soft Drink,9,9,3630,0,32670,0.0,32670.0,ABJ01,FG01,
SO103075,1,SKU0016,Lemon Lime 50cl PET x24,Carbonated Soft Drink,20,20,3680,0,73600,0.0,73600.0,ABJ01,FG02,
SO103075,2,SKU0030,Orange Burst 60cl PET x24,Carbonated Soft Drink,10,6,4110,0,41100,0.0,41100.0,ABJ01,FG01,
