order_id,order_date,customer_id,sap_customer_code,crm_reference,sales_org,distribution_channel,division,region,territory,sales_rep_id,order_type,order_status,payment_terms,requested_delivery_date,currency,gross_value,discount_value,net_order_value,source_system,created_by
SO102713,2026-03-08,CUST_DUP007,BP-DUP-007,CRMORD-466987,SBC_NG,HORECA,BEV,South West Region,Challenge Route 2,SR0042,ZOR Standard Order,Completed,30 Days,2026-03-12,NGN,84520,6122.4,78397.6,SAP,regional_user
SO102714,2026-04-16,CUST00027,BP500027,CRMORD-897863,SBC_NG,DIST,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,14 Days,2026-04-21,NGN,66600,737.6,65862.4,SAP,sales_admin2
SO102715,2026-05-31,CUST00563,BP500563,CRMORD-826806,SBC_NG,MT,BEV,North Central Region,Maitama Route 2,SR0030,ZOR Standard Order,Completed,14 Days,2026-05-31,NGN,15750,0.0,15750.0,SAP,sales_admin1
SO102716,2026-03-13,CUST00229,BP500229,CRMORD-220623,SBC_NG,KA,BEV,South East Region,New Haven Route 1,SR0049,ZKA Key Account Order,Completed,7 Days,2026-03-14,NGN,194880,4592.0,190288.0,SAP,sales_admin1
SO102717,2026-03-05,CUST00535,BP500535,CRMORD-746386,SBC_NG,HORECA,BEV,North West Region,Kawo Route 1,SR0075,ZCR Credit Order,Completed,Cash,2026-03-05,NGN,259310,20889.9,238420.1,SAP,sales_admin1
SO102718,2026-02-22,CUST00142,BP500142,CRMORD-292141,SBC_NG,GT,BEV,North West Region,Barnawa Rte 2,SR0074,ZOR Standard Order,Partially Delivered,Cash,2026-02-23,NGN,222150,22829.4,199320.6,SAP,sales_admin1
SO102719,2026-03-21,CUST00208,BP500208,CRMORD-175471,SBC_NG,KA,BEV,Lagos Region,Ajah Route 2,SR0006,ZOR Standard Order,Completed,7 Days,2026-03-23,NGN,130650,6940.7,123709.3,SAP,sap_batch
SO102720,2026-04-27,CUST00431,BP500431,CRMORD-855885,SBC_NG,DIST,BEV,South East Region,Independence Layout Route 2,SR0054,ZCR Credit Order,Completed,Cash,2026-05-02,NGN,53790,2088.9,51701.1,SAP,sales_admin2
SO102721,2026-04-06,CUST00051,BP500051,CRMORD-481882,SBC_NG,DIST,BEV,South West Region,Dugbe Route 2,SR0044,ZOR Standard Order,Completed,Cash,2026-04-09,NGN,44100,0.0,44100.0,SAP,sap_batch
SO102722,2026-02-05,CUST00537,BP500537,CRMORD-946547,SBC_NG,HORECA,BEV,South South Region,Rumuokuta Route 1,SR0015,ZOR Standard Order,Blocked,30 Days,2026-02-08,NGN,394700,32936.0,361764.0,SAP,crm_sync
SO102723,2026-01-19,CUST00214,BP500214,CRMORD-668290,SBC_NG,DIST,BEV,South East Region,Osisioma Rte 2,SR0062,ZOR Standard Order,Completed,Cash,2026-01-20,NGN,76700,2261.0,74439.0,SAP,crm_sync
SO102724,2026-05-30,CUST00463,BP500463,CRMORD-223772,SBC_NG,MT,BEV,Lagos Region,Ikeja Route 1,SR0001,ZOR Standard Order,Completed,14 Days,2026-06-02,NGN,58420,111.4,58308.6,SAP,regional_user
SO102725,2026-01-16,CUST00479,BP500479,CRMORD-847106,SBC_NG,DIST,BEV,Lagos Region,Surulere Route 1,SR0003,ZKA Key Account Order,Completed,7 Days,2026-01-17,NGN,59550,3396.0,56154.0,SAP,sales_admin1
SO102726,2026-03-16,CUST00395,BP500395,CRMORD-470827,SBC_NG,KA,BEV,Lagos Region,Ikeja Route 2,SR0002,ZOR Standard Order,Partially Delivered,30 Days,2026-03-18,NGN,118870,12171.0,106699.0,SAP,regional_user
SO102727,2026-05-21,CUSTX78440,,CRMORD-728967,SBC_NG,DIST,BEV,Lagos Region,Unmapped Territory,SR0058,ZFO Free-of-charge,Completed,7 Days,2026-05-23,NGN,11880,1188.0,9939.48,SAP,regional_user
SO102728,2026-05-22,CUST00245,BP500245,CRMORD-717590,SBC_NG,GT,BEV,South South Region,Eleme Route 1,SR0019,ZOR Standard Order,Completed,Cash,2026-05-23,NGN,206970,13106.5,193863.5,SAP,sales_admin2
SO102729,2026-03-17,CUST00405,BP500405,CRMORD-549607,SBC_NG,DIST,BEV,South East Region,Abakpa Route 2,SR0052,ZFO Free-of-charge,Completed,Cash,2026-03-20,NGN,86680,13002.0,73678.0,SAP,crm_sync
SO102730,2026-03-25,CUST00109,BP500109,CRMORD-857167,SBC_NG,MT,BEV,South East Region,Umuahia Route 1,SR0057,ZOR Standard Order,Completed,14 Days,2026-03-25,NGN,22560,0.0,22560.0,SAP,regional_user
SO102731,2026-02-20,CUST_DUP025,BP-DUP-025,CRMORD-885989,SBC_NG,MT,BEV,South East Region,Umuahia Rte 2,SR0058,ZFO Free-of-charge,Completed,Cash,2026-02-24,NGN,58820,1764.6,57055.4,SAP,sales_admin1
SO102732,2026-04-06,CUST00081,BP500081,CRMORD-157381,SBC_NG,HORECA,BEV,South East Region,Aba Route 2,SR0056,ZOR Standard Order,Completed,14 Days,2026-04-08,NGN,139520,5792.3,133727.7,SAP,crm_sync
SO102733,2026-05-16,CUST_DUP001,BP-DUP-001,CRMORD-526414,SBC_NG,DIST,BEV,Lagos Region,Apapa Route 1,SR0009,ZCR Credit Order,Completed,Cash,2026-05-18,NGN,78850,3696.0,75154.0,SAP,crm_sync
SO102734,2026-02-07,CUST00140,BP500140,CRMORD-154504,SBC_NG,MT,BEV,North West Region,Sabon Gari Route 1,SR0065,ZCR Credit Order,Completed,Cash,2026-02-08,NGN,34500,690.0,33810.0,SAP,regional_user
SO102735,2026-05-29,CUST00373,BP500373,CRMORD-804794,SBC_NG,KA,BEV,Lagos Region,Lekki Route 2,SR0008,ZOR Standard Order,Completed,Cash,2026-06-03,NGN,50920,2688.0,48232.0,SAP,sales_admin1
SO102736,2026-02-20,CUST00094,BP500094,CRMORD-666694,SBC_NG,DIST,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Completed,30 Days,2026-02-21,NGN,15570,0.0,15570.0,SAP,crm_sync
SO102737,2026-04-27,CUST00505,BP500505,,SBC_NG,DIST,BEV,North West Region,Maitama Route 2,SR0030,ZCR Credit Order,Blocked,7 Days,2026-04-28,NGN,389200,7784.0,381416.0,SAP,regional_user
SO102738,2026-05-10,CUST00130,BP500130,CRMORD-211198,SBC_NG,KA,BEV,North Central Region,Asokoro Route 2,SR0036,ZKA Key Account Order,Cancelled,14 Days,2026-05-14,NGN,249500,11034.8,238465.2,SAP,crm_sync
SO102739,2026-03-04,CUST00373,BP500373,CRMORD-756621,SBC_NG,GT,BEV,Lagos Region,Lekki Route 2,SR0008,ZOR Standard Order,Completed,Cash,2026-03-07,NGN,20450,357.0,20093.0,SAP,regional_user
SO102740,2026-05-11,CUST00162,BP500162,CRMORD-738919,SBC_NG,HORECA,BEV,South East Region,Aba Route 1,SR0055,ZOR Standard Order,Open,30 Days,2026-05-13,NGN,27120,374.4,26745.6,SAP,regional_user
SO102741,2026-05-19,CUST00398,BP500398,CRMORD-231419,SBC_NG,KA,BEV,South South Region,Benin City Route 1,SR0062,ZOR Standard Order,Completed,Cash,2026-05-20,NGN,256720,18068.0,238652.0,SAP,sales_admin1
SO102742,2026-02-01,CUST00383,BP500383,,SBC_NG,KA,BEV,South West Region,Ibadan Route 1,SR0037,ZCR Credit Order,Open,Cash,2026-02-02,NGN,100300,4648.8,95651.2,SAP,regional_user
SO102743,2026-03-02,CUST00108,BP500108,CRMORD-294156,SBC_NG,KA,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZOR Standard Order,Completed,Cash,2026-03-07,NGN,306010,13144.5,292865.5,SAP,crm_sync
SO102744,2026-05-19,CUST00386,BP500386,CRMORD-413131,SBC_NG,MT,BEV,North Central Region,Asokoro Route 2,SR0036,ZFO Free-of-charge,Completed,Cash,2026-05-21,NGN,6540,0.0,6540.0,SAP,sales_admin2
SO102745,2026-04-28,CUST00022,BP500022,CRMORD-930413,SBC_NG,HORECA,BEV,North West Region,Fagge Route 1,SR0059,ZOR Standard Order,Completed,7 Days,2026-04-30,NGN,64350,1930.5,62419.5,SAP,sap_batch
SO102746,2026-02-13,CUST00002,BP500002,,SBC_NG,HORECA,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Completed,Cash,2026-02-13,NGN,191970,13327.4,178642.6,SAP,crm_sync
SO102747,2026-01-31,CUST00289,BP500289,CRMORD-644580,SBC_NG,HORECA,BEV,South South Region,GRA Benin Route 2,SR0084,ZOR Standard Order,Blocked,14 Days,2026-02-03,NGN,130800,9156.0,121644.0,SAP,regional_user
SO102748,2026-02-08,CUST00568,BP500568,CRMORD-302528,SBC_NG,DIST,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZFO Free-of-charge,Completed,14 Days,2026-02-12,NGN,254840,17373.8,237466.2,SAP,regional_user
SO102749,2026-03-28,CUST00136,BP500136,CRMORD-978906,SBC_NG,MT,BEV,South West Region,Dugbe Route 2,SR0044,ZOR Standard Order,Completed,7 Days,2026-03-28,NGN,76240,540.8,75699.2,SAP,crm_sync
SO102750,2026-01-04,CUST00176,BP500176,,SBC_NG,DIST,BEV,South East Region,Ariaria Route 1,SR0059,ZOR Standard Order,Open,Cash,2026-01-04,NGN,210270,2454.0,207816.0,SAP,crm_sync
SO102751,2026-03-25,CUST00106,BP500106,CRMORD-847375,SBC_NG,GT,BEV,North Central Region,Gwarinpa Route 1,SR0033,ZFO Free-of-charge,Completed,7 Days,2026-03-27,NGN,150700,1862.0,148838.0,SAP,sales_admin2
SO102752,2026-03-29,CUST00246,BP500246,CRMORD-977568,SBC_NG,HORECA,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZCR Credit Order,Completed,30 Days,2026-04-02,NGN,174070,6181.0,167889.0,SAP,crm_sync
SO102753,2026-05-06,CUST00548,BP500548,CRMORD-921088,SBC_NG,MT,BEV,North Central Region,Wuse Route 2,SR0026,ZOR Standard Order,Blocked,7 Days,2026-05-10,NGN,240400,14700.0,225700.0,SAP,sales_admin1
SO102754,2026-05-01,CUST00405,BP500405,CRMORD-555446,SBC_NG,KA,BEV,South East Region,Abakpa Route 2,SR0052,ZOR Standard Order,Partially Delivered,Cash,2026-05-02,NGN,734970,67131.5,667838.5,SAP,sales_admin1
SO102755,2026-04-15,CUST00335,BP500335,CRMORD-867351,SBC_NG,DIST,BEV,South West Region,Dugbe Route 1,SR0043,ZOR Standard Order,Completed,7 Days,2026-04-20,NGN,86440,4336.2,82103.8,SAP,sales_admin1
SO102756,2026-03-20,CUST00555,BP500555,CRMORD-830429,SBC_NG,MT,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-03-23,NGN,153760,23064.0,130696.0,SAP,sap_batch
SO102757,2026-03-18,CUST00287,BP500287,CRMORD-121109,SBC_NG,HORECA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,30 Days,2026-03-19,NGN,29620,1934.6,27685.4,SAP,sales_admin1
SO102758,2026-02-06,CUST00005,BP500005,CRMORD-450981,SBC_NG,HORECA,BEV,North West Region,Kaduna Route 2,SR0072,ZOR Standard Order,Cancelled,30 Days,2026-02-08,NGN,136370,11438.4,124931.6,SAP,sales_admin2
SO102759,2026-03-16,CUST00236,BP500236,CRMORD-711393,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-03-19,NGN,56490,450.8,56039.2,SAP,sap_batch
SO102760,2026-04-02,CUST_DUP011,BP-DUP-011,CRMORD-896047,SBC_NG,KA,BEV,North West Region,Kaduna Route 2,SR0072,ZOR Standard Order,Completed,7 Days,2026-04-06,NGN,135250,8954.3,126295.7,SAP,regional_user
SO102761,2026-01-26,CUST00045,BP500045,CRMORD-960416,SBC_NG,GT,BEV,South East Region,Enugu Route 1,SR0047,ZOR Standard Order,Completed,Cash,2026-01-26,NGN,127600,1782.0,125818.0,Manual Excel Upload,sap_batch
SO102762,2026-01-08,CUST00520,BP500520,CRMORD-773362,SBC_NG,GT,BEV,South East Region,Enugu Route 1,SR0047,ZOR Standard Order,Completed,7 Days,2026-01-09,NGN,16950,1890.0,15060.0,SAP,sales_admin1
SO102763,2026-03-25,CUST00273,BP500273,CRMORD-107305,SBC_NG,DIST,BEV,South South Region,Benin City Route 1,SR0079,ZOR Standard Order,Completed,Cash,2026-03-29,NGN,60470,2964.6,57505.4,SAP,crm_sync
SO102764,2026-01-04,CUST00063,BP500063,CRMORD-625283,SBC_NG,DIST,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Open,Cash,2026-01-05,NGN,58810,2178.0,56632.0,SAP,sap_batch
SO102765,2026-01-30,CUST00379,BP500379,CRMORD-663887,SBC_NG,KA,BEV,North West Region,Kano Route 1,SR0063,ZOR Standard Order,Completed,Cash,2026-02-01,NGN,47280,3309.6,43970.4,SAP,sales_admin1
SO102766,2026-05-24,CUST00390,BP500390,CRMORD-353263,SBC_NG,KA,BEV,South West Region,Bodija Route 1,SR0039,ZOR Standard Order,Blocked,14 Days,2026-05-25,NGN,154160,6286.0,147874.0,SAP,regional_user
SO102767,2026-02-20,CUST_DUP018,BP-DUP-018,CRMORD-990948,SBC_NG,HORECA,BEV,South West Region,Mokola Route 2,SR0046,ZOR Standard Order,Completed,Cash,2026-02-25,NGN,653250,42027.3,611222.7,SAP,sap_batch
SO102768,2026-03-07,CUST00012,BP500012,CRMORD-855532,SBC_NG,DIST,BEV,South South Region,Trans-Amadi Route 2,SR0018,ZOR Standard Order,Completed,Cash,2026-03-11,NGN,67480,4396.0,63084.0,SAP,sap_batch
SO102769,2026-05-27,CUST00376,BP500376,CRMORD-895889,SBC_NG,MT,BEV,South East Region,Aba Route 2,SR0056,ZCR Credit Order,Cancelled,14 Days,2026-05-28,NGN,156480,11044.8,160542.24,SAP,crm_sync
SO102770,2026-02-12,CUST00341,BP500341,CRMORD-887137,SBC_NG,GT,BEV,South South Region,Rumuokuta Route 1,SR0015,ZOR Standard Order,Open,Cash,2026-02-14,NGN,199200,0.0,199200.0,SAP,sales_admin2
SO102771,2026-02-07,CUST00100,BP500100,CRMORD-414633,SBC_NG,DIST,BEV,South South Region,Rumuokuta Route 2,SR0016,ZKA Key Account Order,Completed,Cash,2026-02-12,NGN,341900,22323.0,319577.0,SAP,sales_admin2
SO102772,2026-05-16,CUST00456,BP500456,CRMORD-867735,SBC_NG,DIST,BEV,South South Region,Bonny Route 1,SR0021,ZOR Standard Order,Partially Delivered,14 Days,2026-05-17,NGN,59870,1197.4,58672.6,SAP,crm_sync
SO102773,2026-03-27,CUST00170,BP500170,CRMORD-577656,SBC_NG,GT,BEV,Lagos Region,Lekki Route 1,SR0007,ZKA Key Account Order,Completed,Cash,2026-03-29,NGN,131750,3234.0,128516.0,SAP,sales_admin2
SO102774,2026-05-07,CUST00278,BP500278,CRMORD-603116,SBC_NG,GT,BEV,South East Region,Aba Route 2,SR0056,ZOR Standard Order,Cancelled,Cash,2026-05-12,NGN,75130,4351.9,70778.1,SAP,sales_admin2
SO102775,2026-03-31,CUST00360,BP500360,CRMORD-162026,SBC_NG,HORECA,BEV,Lagos Region,Lekki Route 1,SR0007,ZOR Standard Order,Completed,7 Days,2026-04-05,NGN,120500,3060.0,117440.0,SAP,sales_admin1
SO102776,2026-01-10,CUST_DUP003,BP-DUP-003,CRMORD-395921,SBC_NG,KA,BEV,Lagos Region,Sabon Gari Route 1,SR0065,ZOR Standard Order,Blocked,7 Days,2026-01-13,NGN,58160,4445.7,53714.3,CRM API,sales_admin1
SO102777,2026-03-13,CUST00213,BP500213,CRMORD-873333,SBC_NG,KA,BEV,North Central Region,Maitama Route 2,SR0030,ZOR Standard Order,Completed,Cash,2026-03-14,NGN,1001000,120120.0,880880.0,SAP,sap_batch
SO102778,2026-04-17,CUST00405,BP500405,CRMORD-897733,SBC_NG,GT,BEV,South East Region,Abakpa Route 2,SR0038,ZCR Credit Order,Completed,Cash,2026-04-19,NGN,435200,52224.0,382976.0,SAP,sap_batch
SO102779,2026-04-13,CUST00522,BP500522,CRMORD-815854,SBC_NG,HORECA,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,Cash,2026-04-18,NGN,25900,0.0,25900.0,SAP,crm_sync
SO102780,2026-05-22,CUST00525,BP500525,CRMORD-261241,SBC_NG,KA,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Completed,Cash,2026-05-24,NGN,47960,1825.0,46135.0,SAP,sales_admin1
SO102781,2026-04-30,CUST00442,BP500442,CRMORD-336242,SBC_NG,GT,BEV,North West Region,Sabon Tasha Rte 2,SR0078,ZOR Standard Order,Blocked,14 Days,2026-05-01,NGN,93260,1930.0,91330.0,SAP,sales_admin2
SO102782,2026-04-02,CUST00352,BP500352,CRMORD-365005,SBC_NG,DIST,BEV,South West Region,Ibadan Route 2,SR0038,ZOR Standard Order,Completed,45 Days,2026-04-04,NGN,94290,7406.3,86883.7,SAP,regional_user
SO102783,2026-01-06,CUST00361,BP500361,CRMORD-808136,SBC_NG,HORECA,BEV,South South Region,Eleme Route 1,SR0019,ZOR Standard Order,Completed,14 Days,2026-01-11,NGN,15700,785.0,14915.0,SAP,crm_sync
SO102784,2026-05-19,CUST00261,BP500261,CRMORD-806212,SBC_NG,MT,BEV,North West Region,Sabon Tasha Route 1,SR0077,ZOR Standard Order,Completed,Cash,2026-05-19,NGN,217240,14056.8,203183.2,SAP,sap_batch
SO102785,2026-03-02,CUST00299,BP500299,CRMORD-793707,SBC_NG,HORECA,BEV,North West Region,Kawo Route 1,SR0075,ZOR Standard Order,Completed,Cash,2026-03-03,NGN,96960,1128.0,95832.0,SAP,crm_sync
SO102786,2026-04-11,CUST00007,BP500007,CRMORD-272992,SBC_NG,DIST,BEV,North West Region,Kaduna Route 1,SR0071,ZCR Credit Order,Open,Cash,2026-04-15,NGN,130680,3000.0,127680.0,SAP,crm_sync
SO102787,2026-01-17,CUST00013,BP500013,CRMORD-909837,SBC_NG,GT,BEV,South East Region,Ekwulobia Route 1,SR0093,ZOR Standard Order,Completed,Cash,2026-01-19,NGN,100350,8844.0,91506.0,SAP,sales_admin1
SO102788,2026-02-07,CUST00153,BP500153,CRMORD-505099,SBC_NG,DIST,BEV,South South Region,Port Harcourt Route 2,SR0014,ZOR Standard Order,Completed,Cash,2026-02-10,NGN,35640,3564.0,32076.0,SAP,sap_batch
SO102789,2026-03-30,CUST00001,BP500001,CRMORD-436764,SBC_NG,KA,BEV,North West Region,Fagge Route 1,SR0069,ZOR Standard Order,Completed,7 Days,2026-04-01,NGN,87190,4933.5,82256.5,SAP,sap_batch
SO102790,2026-03-20,CUST00083,BP500083,CRMORD-742221,SBC_NG,DIST,BEV,South East Region,Nnewi Route 1,SR0091,ZOR Standard Order,Completed,Cash,2026-03-21,NGN,149740,12346.8,137393.2,SAP,regional_user
SO102791,2026-02-05,CUST00520,BP500520,CRMORD-520429,SBC_NG,KA,BEV,South East Region,Enugu Route 1,SR0047,ZOR Standard Order,Completed,7 Days,2026-02-09,NGN,84900,0.0,84900.0,SAP,sap_batch
SO102792,2026-04-18,CUST00359,BP500359,CRMORD-692384,SBC_NG,GT,BEV,South East Region,Osisioma Route 2,SR0062,ZOR Standard Order,Completed,7 Days,2026-04-21,NGN,534060,80109.0,500510.25,SAP,sales_admin2
SO102793,2026-03-13,CUST00083,BP500083,CRMORD-734779,SBC_NG,KA,BEV,South East Region,Nnewi Route 1,SR0091,ZOR Standard Order,Completed,Cash,2026-03-14,NGN,387010,9831.0,377179.0,SAP,sales_admin2
SO102794,2026-01-03,CUST00522,BP500522,CRMORD-537453,SBC_NG,MT,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Cancelled,Cash,2026-01-04,NGN,32640,652.8,31987.2,SAP,sap_batch
SO102795,2026-03-27,CUST00310,BP500310,CRMORD-463461,SBC_NG,MT,BEV,South South Region,Bonny Route 2,SR0022,ZOR Standard Order,Completed,Cash,2026-03-31,NGN,521640,78246.0,443394.0,SAP,crm_sync
SO102796,2026-03-14,CUST00134,BP500134,CRMORD-570464,SBC_NG,MT,BEV,Lagos Region,Apapa Route 2,SR0010,ZOR Standard Order,Completed,Cash,2026-03-16,NGN,69130,1068.6,68061.4,SAP,sap_batch
SO102797,2026-02-23,CUST00113,BP500113,CRMORD-459545,SBC_NG,MT,BEV,North Central Region,Asokoro Route 2,SR0036,ZOR Standard Order,Completed,Cash,2026-02-26,NGN,155300,7594.0,146482.96,SAP,sap_batch
SO102798,2026-04-19,CUST00136,BP500136,CRMORD-948254,SBC_NG,DIST,BEV,South West Region,Dugbe Route 2,SR0044,ZOR Standard Order,Blocked,7 Days,2026-04-19,NGN,55630,1289.9,54340.1,SAP,sales_admin2
SO102799,2026-05-17,CUST00270,BP500270,CRMORD-876374,SBC_NG,KA,BEV,South East Region,Abakpa Rte 2,SR0052,ZCR Credit Order,Completed,Cash,2026-05-21,NGN,261470,244.8,261225.2,SAP,sales_admin2
SO102800,2026-03-25,CUST00511,BP500511,,SBC_NG,DIST,BEV,South West Region,Dugbe Route 2,SR0044,ZFO Free-of-charge,Completed,Cash,2026-03-26,NGN,108950,858.0,108092.0,SAP,crm_sync
SO102801,2026-03-10,CUST00553,BP500553,CRMORD-610488,SBC_NG,MT,BEV,South South Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,14 Days,2026-03-12,NGN,350400,35040.0,315360.0,CRM API,sap_batch
SO102802,2026-02-12,CUST00384,BP500384,CRMORD-537935,SBC_NG,KA,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,Cash,2026-02-17,NGN,125820,3510.0,122310.0,SAP,sales_admin2
SO102803,2026-05-05,CUST00096,BP500096,CRMORD-276556,SBC_NG,MT,BEV,South East Region,New Haven Route 2,SR0050,ZOR Standard Order,Completed,7 Days,2026-05-06,NGN,51310,1482.4,49827.6,SAP,sales_admin2
SO102804,2026-01-28,CUST00094,BP500094,CRMORD-198194,SBC_NG,GT,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Partially Delivered,30 Days,2026-01-30,NGN,181190,5894.0,175296.0,SAP,sap_batch
SO102805,2026-02-28,CUST00122,BP500122,,SBC_NG,GT,BEV,South South Region,Port Harcourt Route 1,SR0013,ZOR Standard Order,Partially Delivered,Cash,2026-03-01,NGN,351500,39527.0,311973.0,SAP,regional_user
SO102806,2026-01-23,CUST00527,BP500527,,SBC_NG,MT,BEV,South South Region,Ugbowo Route 1,SR0081,ZOR Standard Order,Completed,Cash,2026-01-23,NGN,14240,788.8,13451.2,SAP,regional_user
SO102807,2026-01-11,CUST00571,BP500571,CRMORD-106231,SBC_NG,GT,BEV,Lagos Region,Ajah Route 2,SR0006,ZFO Free-of-charge,Completed,Cash,2026-01-15,NGN,46050,0.0,46050.0,SAP,sap_batch
SO102808,2026-05-14,CUST00578,BP500578,,SBC_NG,GT,BEV,South West Region,Bodija Route 1,SR0039,ZOR Standard Order,Partially Delivered,30 Days,2026-05-15,NGN,23040,460.8,22579.2,SAP,sales_admin1
SO102809,2026-03-27,CUST00116,BP500116,CRMORD-463239,SBC_NG,GT,BEV,South South Region,Oyigbo Route 2,SR0024,ZKA Key Account Order,Completed,Cash,2026-03-27,NGN,99540,4977.0,94563.0,SAP,regional_user
SO102810,2026-05-06,CUST_DUP019,BP-DUP-019,CRMORD-225849,SBC_NG,GT,BEV,South East Region,Ekwulobia Route 2,SR0094,ZCR Credit Order,Completed,7 Days,2026-05-11,NGN,417830,48063.0,369767.0,SAP,crm_sync
SO102811,2026-04-18,CUST00267,BP500267,,SBC_NG,HORECA,BEV,South East Region,Umuahia Route 2,SR0058,ZOR Standard Order,Completed,Cash,2026-04-22,NGN,17440,1744.0,15696.0,SAP,sales_admin2
SO102812,2026-03-25,CUST_DUP031,BP-DUP-031,,SBC_NG,MT,BEV,South East Region,Onitsha Route 1,SR0087,ZOR Standard Order,Completed,Cash,2026-03-27,NGN,555280,0.0,555280.0,SAP,sales_admin2
SO102813,2026-01-30,CUST00472,BP500472,CRMORD-461792,SBC_NG,GT,BEV,North West Region,Barnawa Route 2,SR0074,ZOR Standard Order,Completed,Cash,2026-02-01,NGN,75060,2684.1,72375.9,SAP,regional_user
SO102814,2026-05-07,CUST00240,BP500240,CRMORD-654904,SBC_NG,DIST,BEV,South South Region,GRA Benin Route 1,SR0083,ZOR Standard Order,Completed,45 Days,2026-05-11,NGN,369300,7429.8,361870.2,SAP,sales_admin2
SO102815,2026-04-06,CUST00080,BP500080,CRMORD-465522,SBC_NG,KA,BEV,North West Region,Sabon Gari Route 2,SR0066,ZOR Standard Order,Completed,Cash,2026-04-09,NGN,120010,4059.2,115950.8,SAP,regional_user
SO102816,2026-05-23,CUST00472,BP500472,CRMORD-278226,SBC_NG,GT,BEV,North West Region,Barnawa Route 2,SR0074,ZOR Standard Order,Completed,Cash,2026-05-28,NGN,25300,0.0,25300.0,SAP,regional_user
SO102817,2026-05-09,CUST00232,BP500232,CRMORD-117165,SBC_NG,MT,BEV,North Central Region,Maitama Route 1,SR0029,ZOR Standard Order,Completed,30 Days,2026-05-11,NGN,7880,0.0,7880.0,SAP,regional_user
SO102818,2026-04-28,CUST00579,BP500579,CRMORD-665841,SBC_NG,DIST,BEV,South West Region,Challenge Route 1,SR0041,ZOR Standard Order,Completed,Cash,2026-04-29,NGN,280300,4298.0,276002.0,SAP,regional_user
SO102819,2026-01-30,CUST00236,BP500236,CRMORD-171579,SBC_NG,KA,BEV,North Central Region,Kubwa Route 2,SR0032,ZOR Standard Order,Completed,Cash,2026-01-31,NGN,40240,1040.0,39200.0,SAP,sales_admin1
SO102820,2026-01-02,CUST00349,BP500349,CRMORD-526153,SBC_NG,MT,BEV,North West Region,Sabon Tasha Route 2,SR0078,ZOR Standard Order,Completed,Cash,2026-01-04,NGN,13840,1660.8,12179.2,SAP,sales_admin2
SO102821,2026-03-23,CUST00534,BP500534,CRMORD-973532,SBC_NG,DIST,BEV,North West Region,Fagge Route 1,SR0055,ZOR Standard Order,Completed,Cash,2026-03-25,NGN,52810,0.0,52810.0,SAP,sales_admin2
SO102822,2026-02-02,CUST00596,BP500596,CRMORD-936933,SBC_NG,DIST,BEV,North West Region,Kaduna Route 1,SR0071,ZKA Key Account Order,Open,14 Days,2026-02-06,NGN,247500,9645.6,237854.4,SAP,sales_admin1
SO102823,2026-01-11,CUST00455,BP500455,CRMORD-905182,SBC_NG,MT,BEV,Lagos Region,Ikeja Route 2,SR0002,ZOR Standard Order,Completed,30 Days,2026-01-11,NGN,49650,1431.5,48218.5,SAP,regional_user
SO102824,2026-05-10,CUST00273,BP500273,CRMORD-128438,SBC_NG,DIST,BEV,South South Region,Benin City Route 1,SR0079,ZCR Credit Order,Completed,Cash,2026-05-12,NGN,129460,379.2,129080.8,SAP,regional_user
SO102825,2026-02-04,CUST00498,BP500498,CRMORD-245678,SBC_NG,MT,BEV,North West Region,Kaduna Route 2,SR0072,ZKA Key Account Order,Completed,Cash,2026-02-08,NGN,494310,11960.0,482350.0,SAP,crm_sync
