order_id,delivery_id,invoice_id,delivery_date,invoice_date,delivery_status,invoice_status,ordered_cases,confirmed_cases,delivered_cases,invoice_value,return_cases,return_reason,proof_of_delivery,payment_status
SO102886,DLV364009,INV702167,2026-05-06,2026-05-08,Delivered,Invoiced,144,139,139,514639.01,0,,Yes,Paid
SO102887,,,,,Not Delivered,Not Invoiced,13,13,0,0.0,0,,,
SO102888,DLV440240,INV868756,2026-01-17,2026-01-20,Delivered,Invoiced,3,3,3,4826.7,0,,Yes,Paid
SO102889,DLV329639,INV753533,2026-03-04,2026-03-04,Partially Delivered,Invoiced,19,15,11,25426.91,0,,Yes,Paid
SO102890,DLV324409,INV705690,2026-01-14,2026-01-14,Delivered,Invoiced,30,30,30,112896.0,0,,Yes,Paid
SO102891,DLV401487,,2026-03-27,,Partially Delivered,Not Invoiced,7,7,5,0.0,0,,Yes,
SO102892,DLV336833,INV808881,2026-05-01,2026-05-04,Delivered,Invoiced,69,52,52,166991.22,0,,Yes,Unpaid
SO102893,DLV386134,INV753384,2026-02-15,2026-02-17,Delivered,Invoiced,34,33,33,168192.65,0,,Yes,Unpaid
SO102894,DLV349007,INV835939,2026-05-15,2026-05-16,Partially Delivered,Invoiced,29,29,18,53038.06,0,,Yes,Paid
SO102895,,,,,Not Delivered,Not Invoiced,23,23,0,0.0,0,,,
SO102896,DLV447010,INV769259,2026-04-16,2026-04-16,Delivered,Invoiced,80,145,145,846638.51,0,,Yes,Unpaid
SO102897,DLV483362,INV812030,2026-04-20,2026-04-21,Delivered,Invoiced,30,30,30,94907.0,0,,Yes,Partially Paid
SO102898,DLV458235,INV898524,2026-03-04,2026-03-07,Delivered,Invoiced,11,11,11,40315.0,0,,Yes,Paid
SO102899,DLV330071,INV725713,2026-01-28,2026-01-29,Delivered,Invoiced,242,242,242,708233.9,0,,Yes,Paid
SO102900,DLV375167,INV747742,2026-01-21,2026-01-22,Delivered,Invoiced,23,23,23,87534.7,0,,Yes,Unpaid
SO102901,DLV374836,,2026-05-13,,Delivered,Not Invoiced,91,91,91,0.0,0,,Yes,
SO102902,,,,,Not Delivered,Not Invoiced,43,38,0,0.0,0,,,
SO102903,DLV417842,INV741748,2026-01-15,2026-01-16,Delivered,Cancelled Invoice,44,44,44,135178.8,0,,Yes,
SO102904,DLV408225,INV890419,2026-03-20,2026-03-22,Delivered,Partially Invoiced,38,38,38,118227.0,0,,Yes,Paid
SO102905,DLV435762,,2026-03-15,,Delivered,Not Invoiced,239,227,227,0.0,0,,Yes,
SO102906,,,,,Not Delivered,Not Invoiced,15,15,0,0.0,0,,,
SO102907,DLV463937,INV857162,2026-05-26,2026-05-26,Delivered,Invoiced,190,190,190,757538.5,0,,Pending,Unpaid
SO102908,DLV303724,INV786456,2026-03-01,2026-03-04,Partially Delivered,Invoiced,12,7,5,21066.67,0,,Pending,Overdue
SO102909,DLV454113,INV705610,2026-03-06,2026-03-07,Partially Delivered,Invoiced,0,4,2,0.0,0,,No,Paid
SO102910,DLV321650,INV831741,2026-04-21,2026-04-21,Partially Delivered,Invoiced,57,57,40,129989.68,0,,Yes,Partially Paid
SO102911,,,,,Not Delivered,Not Invoiced,11,11,0,0.0,0,,,
SO102912,DLV452101,INV730296,2026-05-03,2026-05-03,Partially Delivered,Invoiced,206,149,80,266280.5,0,,Yes,Unpaid
SO102913,DLV363586,INV747039,2026-03-23,2026-03-23,Delivered,Invoiced,7,7,7,20845.3,0,,Yes,Paid
SO102914,DLV446084,INV790819,2026-03-24,2026-03-25,Partially Delivered,Invoiced,155,155,83,483679.02,0,,Yes,Overdue
SO102915,DLV362221,INV819916,2026-05-06,2026-05-07,Delivered,Invoiced,15,15,15,57226.5,0,,Yes,Paid
SO102916,DLV474486,INV787399,2026-03-09,2026-03-09,Delivered,Invoiced,57,57,57,241325.6,0,,Yes,Overdue
SO102917,DLV333931,INV773462,2026-03-16,2026-03-16,Delivered,Invoiced,13,12,12,40128.18,0,,Yes,Paid
SO102918,,,,,Not Delivered,Not Invoiced,584,584,0,0.0,0,,,
SO102919,DLV439320,INV784051,2026-03-30,2026-03-31,Partially Delivered,Invoiced,47,47,39,205728.57,0,,Pending,Overdue
SO102920,DLV427963,,2026-04-25,,Partially Delivered,Not Invoiced,202,186,96,0.0,0,,Yes,
SO102921,DLV475412,INV835742,2026-01-12,2026-01-13,Delivered,Invoiced,14,14,14,85964.0,0,,Yes,Unpaid
SO102922,DLV364972,INV786942,2026-01-08,2026-01-11,Delivered,Invoiced,4,4,4,14720.0,0,,Yes,Paid
SO102923,,,,,Not Delivered,Not Invoiced,10,10,0,0.0,0,,,
SO102924,DLV442006,INV747021,2026-05-27,2026-05-21,Delivered,Invoiced,42,42,42,57407.6,0,,Yes,Paid
SO102925,DLV463992,INV847076,2026-04-27,2026-04-30,Delivered,Invoiced,4,2,2,6160.0,0,,Yes,Unpaid
SO102926,DLV463558,INV858458,2026-04-21,2026-04-24,Delivered,Invoiced,68,57,57,107713.24,0,,Yes,Paid
SO102927,DLV344560,,2026-02-24,,Delivered,Not Invoiced,35,35,35,0.0,0,,Yes,
SO102928,DLV492509,INV725912,2026-03-17,2026-03-20,Delivered,Invoiced,70,70,70,176680.4,0,,Yes,Paid
SO102929,DLV425316,INV869120,2026-04-18,2026-04-21,Delivered,Invoiced,35,35,35,151566.4,0,,Yes,Paid
SO102930,DLV386891,INV881828,2026-03-18,2026-03-21,Delivered,Invoiced,147,143,143,365648.08,0,,Yes,Paid
SO102931,DLV495939,,2026-02-21,,Partially Delivered,Not Invoiced,12,12,8,0.0,0,,Yes,
SO102932,DLV483080,INV766009,2026-04-01,2026-04-01,Delivered,Invoiced,1,1,1,3733.8,0,,Yes,Paid
SO102933,DLV426000,INV735505,2026-05-18,2026-05-20,Delivered,Invoiced,90,90,90,213587.4,0,,Pending,Partially Paid
SO102934,DLV401239,INV862706,2026-01-26,2026-01-28,Delivered,Invoiced,14,14,14,42162.0,0,,Yes,Paid
SO102935,,,,,Not Delivered,Not Invoiced,10,10,0,0.0,0,,,
SO102936,DLV410072,INV798431,2026-06-03,2026-06-03,Delivered,Invoiced,104,104,104,414193.6,0,,Yes,Unpaid
SO102937,DLV440179,INV777110,2026-01-11,2026-01-13,Delivered,Invoiced,27,27,27,92222.4,0,,Pending,Partially Paid
SO102938,DLV376152,INV889972,2026-01-20,2026-01-21,Partially Delivered,Invoiced,16,16,13,25429.3,0,,Yes,Unpaid
SO102939,DLV337057,INV866203,2026-03-30,2026-03-30,Delivered,Cancelled Invoice,181,179,179,699432.12,0,,Yes,
SO102940,DLV372820,INV763143,2026-04-21,2026-04-22,Delivered,Invoiced,598,314,314,1312380.12,0,,Yes,Paid
SO102941,DLV401033,INV721126,2026-05-12,2026-05-12,Delivered,Invoiced,3,3,3,12877.2,0,,Yes,Unpaid
SO102942,DLV378948,INV781671,2026-01-07,2026-01-07,Delivered,Invoiced,68,60,60,164015.82,0,,Yes,Unpaid
SO102943,DLV348273,INV751882,2026-03-19,2026-03-19,Delivered,Invoiced,56,56,56,181356.0,0,,Yes,Unpaid
SO102944,DLV416225,INV824681,2026-04-29,2026-05-02,Partially Delivered,Invoiced,30,27,17,61725.53,0,,Pending,Partially Paid
SO102945,,,,,Not Delivered,Not Invoiced,66,66,0,0.0,0,,,
SO102946,DLV346735,INV791253,2026-04-30,2026-05-03,Partially Delivered,Invoiced,30,30,18,71652.0,0,,Yes,Unpaid
SO102947,DLV461042,INV863199,2026-05-16,2026-05-16,Delivered,Invoiced,265,230,230,613285.02,0,,Yes,Overdue
SO102948,DLV418428,INV744798,2026-05-25,2026-05-27,Partially Delivered,Invoiced,29,29,11,30191.21,0,,Yes,Paid
SO102949,DLV353104,INV840946,2026-03-04,2026-03-05,Delivered,Invoiced,74,74,74,452613.6,0,,Pending,Overdue
SO102950,DLV307308,INV809986,2026-02-15,2026-02-16,Delivered,Invoiced,10,10,10,24649.2,0,,Pending,Paid
SO102951,DLV477185,INV760055,2026-03-11,2026-03-12,Delivered,Invoiced,16,16,16,64786.6,0,,Yes,Overdue
SO102952,DLV406639,INV890666,2026-01-03,2026-01-03,Delivered,Invoiced,48,48,57,193580.83,0,,Yes,Paid
SO102953,DLV397054,INV841423,2026-01-08,2026-01-09,Delivered,Invoiced,11,11,11,24640.0,0,,Yes,Unpaid
SO102954,,,,,Not Delivered,Not Invoiced,44,44,0,0.0,0,,,
SO102955,DLV347182,INV789498,2026-02-24,2026-02-24,Delivered,Invoiced,19,19,19,32246.0,0,,Yes,Paid
SO102956,DLV377875,INV714944,2026-04-27,2026-04-27,Partially Delivered,Invoiced,9,9,5,14582.5,0,,Yes,Paid
SO102957,,,,,Not Delivered,Not Invoiced,36,33,0,0.0,0,,,
SO102958,DLV382324,INV747083,2026-02-24,2026-02-24,Delivered,Invoiced,262,253,253,645934.11,57,Damaged bottles,Yes,Partially Paid
SO102959,DLV335400,INV714749,2026-05-03,2026-05-04,Partially Delivered,Invoiced,15,6,4,23760.0,0,,Yes,Paid
SO102960,DLV411050,INV776260,2026-04-27,2026-04-28,Delivered,Invoiced,12,12,12,49728.0,0,,Yes,Overdue
SO102961,DLV344913,INV713001,2026-01-18,2026-01-20,Partially Delivered,Invoiced,29,29,24,76918.59,0,,Yes,Unpaid
SO102962,DLV480289,INV897549,2026-04-22,2026-04-22,Partially Delivered,Invoiced,38,38,21,67546.83,0,,Yes,Paid
SO102963,DLV343156,INV834401,2026-04-08,2026-04-08,Delivered,Invoiced,35,35,35,95701.6,0,,Yes,Paid
SO102964,DLV408518,INV732396,2026-01-19,2026-01-19,Delivered,Cancelled Invoice,112,112,112,223570.0,0,,Yes,
SO102965,DLV406695,INV775700,2026-03-27,2026-03-28,Delivered,Invoiced,23,23,23,123542.0,1,Short delivery claim,Yes,Overdue
SO102966,DLV484163,INV839632,2026-04-15,2026-04-18,Delivered,Invoiced,7,7,7,14604.0,0,,Yes,Unpaid
SO102967,,,,,Not Delivered,Not Invoiced,70,65,0,0.0,0,,,
SO102968,DLV322317,INV772591,2026-01-15,2026-01-15,Delivered,Invoiced,24,24,24,44258.8,0,,Yes,Unpaid
SO102969,DLV333103,INV873633,2026-02-14,2026-02-15,Delivered,Invoiced,58,58,58,132035.5,0,,Yes,Paid
SO102970,DLV310976,INV744337,2026-04-08,2026-04-08,Delivered,Invoiced,17,16,16,57964.71,0,,Pending,Partially Paid
SO102971,DLV437397,INV884954,2026-05-16,2026-05-16,Delivered,Invoiced,8,8,8,12240.0,0,,Yes,Paid
SO102972,DLV466955,INV760121,2026-02-13,2026-02-13,Delivered,Invoiced,27,26,26,81639.33,0,,Yes,Paid
SO102973,DLV408839,INV731939,2026-02-27,2026-03-02,Delivered,Invoiced,27,27,27,80924.4,0,,Yes,Paid
SO102974,DLV367070,INV793727,2026-04-10,2026-04-12,Delivered,Invoiced,18,14,19,72093.6,0,,Yes,Paid
SO102975,DLV335883,INV735416,2026-05-03,2026-05-04,Delivered,Invoiced,35,35,35,83463.0,0,,Yes,Paid
SO102976,DLV422224,INV837209,2026-02-09,2026-02-09,Delivered,Invoiced,23,23,23,36660.6,0,,Yes,Paid
SO102977,DLV408675,INV838084,2026-02-15,2026-02-15,Delivered,Invoiced,26,26,26,53560.0,0,,Yes,Overdue
SO102978,DLV382776,INV790306,2026-05-10,2026-05-12,Delivered,Invoiced,45,45,45,321750.0,0,,Yes,Partially Paid
SO102979,,,,,Not Delivered,Not Invoiced,23,23,0,0.0,0,,,
SO102980,DLV382787,INV810801,2026-05-03,2026-05-05,Delivered,Invoiced,13,5,5,7875.0,0,,Yes,Unpaid
SO102981,DLV375085,INV794830,2026-02-08,2026-02-08,Delivered,Cancelled Invoice,48,37,37,103934.85,0,,Yes,
SO102982,DLV495405,INV758925,2026-02-07,2026-02-08,Delivered,Invoiced,99,99,99,243395.0,0,,Yes,Partially Paid
SO102983,DLV365593,INV745660,2026-02-04,2026-02-06,Delivered,Invoiced,22,22,22,72161.2,2,Wrong SKU delivered,Pending,Paid
SO102984,,,,,Not Delivered,Not Invoiced,7,3,0,0.0,0,,,
SO102985,DLV416826,INV876424,2026-03-29,2026-03-31,Delivered,Invoiced,38,38,38,136577.0,0,,No,Paid
SO102986,DLV409396,INV771010,2026-02-22,2026-02-24,Delivered,Invoiced,42,42,42,107326.6,0,,Yes,Partially Paid
SO102987,DLV411112,INV898488,2026-02-06,2026-02-06,Delivered,Partially Invoiced,33,28,28,88350.18,0,,Yes,Paid
SO102988,DLV444073,INV762328,2026-05-22,2026-05-25,Delivered,Invoiced,43,43,43,152453.8,0,,Yes,Paid
SO102989,DLV364780,INV884274,2026-04-08,2026-04-08,Delivered,Invoiced,82,75,75,266535.37,0,,Yes,Partially Paid
SO102990,DLV438495,INV844364,2026-02-18,2026-02-07,Delivered,Invoiced,43,41,41,158711.19,0,,Yes,Paid
SO102991,DLV451473,INV734815,2026-05-23,2026-05-25,Partially Delivered,Invoiced,18,18,12,63912.0,0,,Yes,Paid
SO102992,DLV417917,INV738424,2026-02-09,2026-02-10,Delivered,Invoiced,507,507,507,1599994.0,0,,Yes,Paid
SO102993,DLV349056,INV799924,2026-05-23,2026-05-24,Delivered,Invoiced,29,29,29,66844.7,0,,Yes,Partially Paid
SO102994,DLV472069,INV820146,2026-04-08,2026-04-11,Delivered,Invoiced,75,53,53,177732.32,0,,Yes,Unpaid
SO102995,,,,,Not Delivered,Not Invoiced,26,26,0,0.0,0,,,
SO102996,DLV301573,INV871730,2026-06-01,2026-06-02,Delivered,Invoiced,46,46,46,164549.2,0,,Yes,Paid
SO102997,DLV420324,INV882129,2026-01-28,2026-01-28,Partially Delivered,Invoiced,39,35,13,67734.4,0,,Yes,Partially Paid
SO102998,DLV309289,INV702842,2026-03-27,2026-03-28,Delivered,Invoiced,146,146,146,386212.8,0,,Yes,Paid
SO102999,DLV330404,INV871786,2026-02-02,2026-02-03,Partially Delivered,Invoiced,27,27,14,40822.96,0,,Yes,Paid
SO103000,DLV470181,INV892616,2026-01-20,2026-01-20,Delivered,Invoiced,48,48,48,214641.6,0,,No,Paid
SO103001,DLV374130,INV776612,2026-02-21,2026-02-22,Delivered,Invoiced,62,62,62,167160.8,0,,Yes,Paid
SO103002,DLV380490,INV845648,2026-01-03,2026-01-04,Delivered,Invoiced,15,13,13,48268.13,0,,Pending,Partially Paid
SO103003,DLV362486,INV757122,2026-01-06,2026-01-09,Delivered,Invoiced,47,47,47,237178.8,0,,Yes,Overdue
SO103004,DLV322578,INV829156,2026-01-14,2026-01-16,Delivered,Invoiced,47,47,47,142739.8,0,,Yes,Unpaid
SO103005,DLV487917,INV737194,2026-01-21,2026-01-14,Delivered,Invoiced,27,25,25,52670.0,0,,Yes,Paid
SO103006,DLV409587,INV721215,2026-04-06,2026-04-06,Delivered,Invoiced,41,41,41,139574.4,8,Expired/near expiry,Yes,Paid
SO103007,DLV353795,INV721078,2026-02-21,2026-02-23,Delivered,Invoiced,10,10,10,31236.8,0,,Yes,Overdue
SO103008,DLV427914,INV861019,2026-05-20,2026-05-23,Delivered,Invoiced,18,18,18,51840.0,0,,Yes,Unpaid
SO103009,DLV302434,INV822305,2026-03-04,2026-03-04,Partially Delivered,Invoiced,16,12,10,31594.44,0,,Yes,Paid
SO103010,DLV496150,INV804888,2026-04-26,2026-04-26,Delivered,Invoiced,32,32,32,117020.0,0,,Yes,Paid
SO103011,DLV411186,INV861836,2026-05-27,2026-05-28,Delivered,Partially Invoiced,82,81,81,324664.79,0,,Yes,Paid
SO103012,DLV441679,INV733854,2026-05-21,2026-05-22,Delivered,Invoiced,5,5,5,15279.0,0,,Yes,Partially Paid
SO103013,DLV382056,INV861154,2026-02-16,2026-02-16,Delivered,Partially Invoiced,28,19,19,109340.59,0,,Yes,Unpaid
SO103014,DLV307193,INV777043,2026-01-05,2026-01-06,Delivered,Cancelled Invoice,28,28,28,71460.3,0,,Pending,
SO103015,DLV308202,INV723833,2026-04-06,2026-04-08,Delivered,Invoiced,27,23,23,65667.3,0,,Yes,Paid
SO103016,DLV359156,INV717233,2026-03-27,2026-03-28,Partially Delivered,Invoiced,129,129,57,159113.78,0,,Yes,Partially Paid
SO103017,DLV320081,INV803183,2026-02-21,2026-02-22,Delivered,Invoiced,11,11,11,39884.4,0,,Yes,Overdue
SO103018,DLV419010,INV856302,2026-02-12,2026-02-12,Delivered,Invoiced,9,9,9,38319.0,0,,Pending,Paid
SO103019,DLV462330,INV770633,2026-02-17,2026-02-18,Partially Delivered,Partially Invoiced,24,24,20,50654.33,0,,Pending,Unpaid
SO103020,DLV411374,INV771493,2026-04-22,2026-04-22,Delivered,Invoiced,19,19,19,62334.4,0,,Yes,Paid
SO103021,DLV463349,INV708463,2026-05-09,2026-05-10,Delivered,Invoiced,82,86,86,319558.49,0,,Yes,Paid
SO103022,DLV487135,INV817329,2026-05-19,2026-05-20,Delivered,Invoiced,27,27,27,74410.0,0,,Yes,Partially Paid
SO103023,DLV394789,INV745681,2026-01-28,2026-01-28,Delivered,Invoiced,26,26,26,81990.6,0,,Yes,Paid
SO103024,DLV330591,INV767506,2026-02-12,2026-02-13,Delivered,Invoiced,15,15,15,45696.8,0,,Yes,Paid
SO103025,,,,,Not Delivered,Not Invoiced,4,4,0,0.0,0,,,
SO103026,DLV356700,INV766412,2026-06-04,2026-06-04,Delivered,Invoiced,106,106,106,378045.2,0,,Yes,Paid
SO103027,DLV458741,INV822689,2026-03-30,2026-04-02,Delivered,Invoiced,72,72,72,400855.0,0,,Yes,Paid
SO103028,DLV479256,INV754991,2026-03-23,2026-03-23,Delivered,Invoiced,19,8,8,24403.2,0,,Yes,Partially Paid
SO103029,DLV427301,INV871340,2026-04-21,2026-04-21,Delivered,Partially Invoiced,21,19,19,52569.56,0,,Yes,Unpaid
SO103030,DLV390045,INV720552,2026-02-25,2026-02-26,Delivered,Invoiced,24,22,22,67153.17,0,,Pending,Paid
SO103031,DLV480533,INV755661,2026-06-07,2026-06-07,Delivered,Invoiced,17,17,17,37142.8,0,,No,Partially Paid
SO103032,DLV449703,INV869787,2026-05-27,2026-05-29,Delivered,Invoiced,275,275,275,561147.0,0,,Pending,Paid
SO103033,,,,,Not Delivered,Not Invoiced,2,2,0,0.0,0,,,
SO103034,,,,,Not Delivered,Not Invoiced,46,45,0,0.0,0,,,
SO103035,DLV329055,INV715289,2026-04-06,2026-04-09,Delivered,Invoiced,74,74,74,110937.2,0,,Yes,Paid
SO103036,DLV347299,INV716416,2026-03-25,2026-03-26,Delivered,Invoiced,28,27,27,73902.86,0,,No,Unpaid
SO103037,,,,,Not Delivered,Not Invoiced,24,15,0,0.0,0,,,
SO103038,DLV304925,INV899336,2026-03-23,2026-03-26,Delivered,Invoiced,21,17,17,70240.28,0,,Yes,Paid
SO103039,DLV461907,INV838438,2026-05-06,2026-05-07,Partially Delivered,Invoiced,10,10,5,11088.9,0,,Yes,Paid
SO103040,DLV439095,INV878814,2026-02-11,2026-02-14,Delivered,Invoiced,12,12,12,19530.0,0,,Pending,Paid
SO103041,DLV464115,INV824721,2026-05-14,2026-05-14,Delivered,Invoiced,60,45,45,133725.6,0,,Yes,Paid
SO103042,DLV332303,INV751533,2026-03-04,2026-03-04,Delivered,Invoiced,34,34,34,98227.8,0,,Pending,Partially Paid
SO103043,DLV442620,INV868842,2026-01-18,2026-01-21,Delivered,Invoiced,205,205,205,523799.6,0,,Yes,Overdue
SO103044,,,,,Not Delivered,Not Invoiced,17,17,0,0.0,0,,,
SO103045,,,,,Not Delivered,Not Invoiced,20,20,0,0.0,0,,,
SO103046,DLV357179,INV780968,2026-02-21,2026-02-22,Delivered,Invoiced,17,17,17,54481.4,0,,Pending,Partially Paid
SO103047,DLV458853,INV783800,2026-05-13,2026-05-16,Delivered,Invoiced,35,34,34,125123.11,0,,Yes,Paid
SO103048,DLV389179,INV829119,2026-01-23,2026-01-26,Delivered,Invoiced,20,11,11,18078.5,0,,Yes,Paid
SO103049,DLV343218,INV883075,2026-01-21,2026-01-21,Delivered,Invoiced,30,26,26,65550.42,0,,Yes,Partially Paid
SO103050,DLV394652,INV778426,2026-06-02,2026-06-05,Delivered,Invoiced,186,186,186,564198.1,0,,Yes,Paid
SO103051,,,,,Not Delivered,Not Invoiced,18,18,0,0.0,0,,,
SO103052,DLV493532,INV891829,2026-05-01,2026-05-03,Delivered,Invoiced,24,19,19,84254.87,0,,Yes,Unpaid
SO103053,DLV445077,INV730637,2026-04-17,2026-04-06,Delivered,Invoiced,9,9,9,17100.0,0,,Yes,Unpaid
SO103054,DLV308778,INV792361,2026-01-11,2026-01-14,Delivered,Invoiced,331,331,331,967302.4,0,,Yes,Paid
SO103055,DLV448523,INV710570,2026-03-07,2026-03-07,Delivered,Invoiced,18,18,18,32844.0,0,,Yes,Paid
SO103056,DLV354312,INV771555,2026-04-21,2026-04-23,Partially Delivered,Invoiced,22,20,12,38820.0,0,,Yes,Partially Paid
SO103057,,,,,Not Delivered,Not Invoiced,139,139,0,0.0,0,,,
SO103058,DLV419573,INV830303,2026-06-05,2026-06-07,Delivered,Invoiced,73,73,73,260542.4,0,,Yes,Paid
SO103059,DLV437897,INV869379,2026-02-01,2026-02-01,Delivered,Invoiced,6,6,6,44394.0,0,,Yes,Overdue
SO103060,DLV373133,INV750920,2026-01-27,2026-01-29,Delivered,Invoiced,21,21,21,69391.3,0,,Yes,Partially Paid
SO103061,DLV407282,INV701235,2026-05-20,2026-05-22,Delivered,Invoiced,151,151,151,410001.0,0,,Yes,Paid
SO103062,DLV362465,INV881617,2026-01-14,2026-01-14,Delivered,Invoiced,5,5,5,-24150.0,0,,Yes,Paid
SO103063,DLV318204,INV832716,2026-04-07,2026-04-10,Delivered,Invoiced,13,10,10,27016.0,0,,Yes,Overdue
SO103064,DLV428604,INV827147,2026-03-07,2026-03-09,Partially Delivered,Invoiced,54,54,33,109152.63,6,Short delivery claim,Yes,Unpaid
SO103065,DLV392665,INV885173,2026-04-22,2026-04-23,Delivered,Invoiced,19,19,19,60298.0,0,,Pending,Paid
SO103066,DLV355691,INV771924,2026-04-13,2026-04-14,Delivered,Invoiced,17,17,17,46993.0,0,,Yes,Overdue
SO103067,DLV357641,INV746067,2026-05-21,2026-05-24,Delivered,Invoiced,30,28,28,112014.0,0,,Yes,Paid
SO103068,DLV367343,INV845215,2026-01-23,2026-01-26,Partially Delivered,Invoiced,52,52,24,84706.15,0,,Yes,Paid
SO103069,DLV379051,INV769556,2026-01-07,2026-01-07,Delivered,Cancelled Invoice,16,16,16,65760.0,0,,No,
SO103070,DLV315559,INV772374,2026-04-16,2026-04-16,Partially Delivered,Invoiced,29,29,19,58768.97,0,,Yes,Paid
SO103071,DLV310477,,2026-03-10,,Partially Delivered,Not Invoiced,34,34,24,0.0,0,,Yes,
SO103072,DLV307913,INV714713,2026-05-16,2026-05-18,Delivered,Invoiced,4,4,4,12880.0,0,,Yes,Partially Paid
SO103073,DLV438093,INV760674,2026-03-02,2026-03-05,Partially Delivered,Invoiced,451,360,196,709256.03,0,,Yes,Paid
SO103074,DLV477919,INV883322,2026-04-06,2026-04-07,Delivered,Invoiced,9,9,9,32670.0,0,,Yes,Unpaid
SO103075,DLV300815,INV749664,2026-02-20,2026-02-23,Partially Delivered,Invoiced,30,26,12,45880.0,0,,Yes,Unpaid
SO103076,DLV309287,INV784648,2026-01-17,2026-01-19,Partially Delivered,Invoiced,13,13,6,17016.92,0,,Yes,Paid
SO103077,DLV387360,INV726705,2026-05-07,2026-05-08,Delivered,Invoiced,33,33,33,58311.0,0,,Yes,Paid
SO103078,DLV421358,INV700962,2026-04-28,2026-04-30,Delivered,Invoiced,79,79,79,274526.4,0,,No,Paid
SO103079,,,,,Not Delivered,Not Invoiced,12,12,0,0.0,0,,,
SO103080,DLV313264,INV755043,2026-01-23,2026-01-24,Partially Delivered,Invoiced,19,19,16,72377.94,0,,Yes,Paid
SO103081,DLV421659,INV845410,2026-04-24,2026-04-25,Delivered,Invoiced,46,46,46,168785.1,0,,Yes,Partially Paid
SO103082,DLV455464,INV744118,2026-05-04,2026-05-04,Delivered,Invoiced,52,47,47,100746.31,6,Wrong SKU delivered,Yes,Partially Paid
SO103083,DLV475212,INV871472,2026-03-24,2026-03-24,Partially Delivered,Invoiced,9,9,7,24159.33,0,,Yes,Partially Paid
SO103084,DLV425849,INV756562,2026-01-18,2026-01-19,Delivered,Invoiced,24,24,24,65950.9,0,,Yes,Paid
SO103085,DLV382481,INV815461,2026-05-21,2026-05-21,Delivered,Invoiced,44,44,44,88774.4,0,,Yes,Partially Paid
SO103086,DLV495874,INV851024,2026-03-18,2026-03-19,Delivered,Invoiced,60,60,60,344538.6,0,,Yes,Partially Paid
SO103087,DLV435806,INV771607,2026-01-15,2026-01-18,Delivered,Invoiced,25,25,25,76965.6,0,,Yes,Unpaid
SO103088,DLV407426,INV830275,2026-04-21,2026-04-22,Delivered,Invoiced,20,15,15,55983.75,0,,Yes,Paid
SO103089,DLV314012,INV743691,2026-02-27,2026-03-02,Delivered,Invoiced,23,23,23,74235.2,0,,Yes,Paid
SO103090,DLV422758,INV856707,2026-03-30,2026-03-30,Partially Delivered,Invoiced,44,44,31,71454.86,0,,Yes,Unpaid
SO103091,DLV488208,INV887837,2026-05-18,2026-05-18,Delivered,Partially Invoiced,31,31,31,190047.0,0,,Yes,Paid
SO103092,DLV393092,INV813997,2026-02-03,2026-02-03,Delivered,Invoiced,34,32,32,167136.47,0,,Yes,Paid
SO103093,DLV359625,INV847899,2026-04-13,2026-04-16,Delivered,Invoiced,32,32,32,134602.5,0,,Yes,Paid
SO103094,DLV485302,,2026-02-05,,Delivered,Not Invoiced,36,24,24,0.0,0,,Yes,
SO103095,DLV438846,INV841503,2026-01-21,2026-01-24,Delivered,Invoiced,23,23,23,59360.4,0,,Pending,Unpaid
SO103096,DLV454886,INV881217,2026-04-18,2026-04-19,Delivered,Invoiced,60,60,60,189745.5,0,,Yes,Unpaid
SO103097,DLV494621,INV777847,2026-05-18,2026-05-19,Delivered,Invoiced,136,136,136,270018.4,0,,Yes,Paid
SO103098,DLV397187,,2026-02-13,,Delivered,Not Invoiced,73,66,66,0.0,0,,Yes,
SO103099,DLV438968,INV869937,2026-05-25,2026-05-27,Delivered,Invoiced,106,106,106,384888.8,0,,No,Unpaid
SO103100,DLV366686,INV733780,2026-02-16,2026-02-17,Delivered,Invoiced,67,67,67,247886.7,0,,Yes,Paid
SO103101,DLV317834,INV777749,2026-03-04,2026-03-05,Delivered,Invoiced,28,23,23,111903.21,0,,Yes,Unpaid
SO103102,,,,,Not Delivered,Not Invoiced,192,192,0,0.0,0,,,
SO103103,DLV305737,INV888930,2026-05-15,2026-05-18,Delivered,Invoiced,17,17,17,66282.0,0,,Yes,Paid
SO103104,DLV351487,INV888553,2026-03-18,2026-03-18,Delivered,Invoiced,70,70,70,17460.5,0,,Yes,Unpaid
SO103105,DLV312599,INV726086,2026-04-26,2026-04-28,Delivered,Cancelled Invoice,7,32,32,349988.57,0,,Yes,
SO103106,DLV340806,INV835529,2026-05-13,2026-05-14,Delivered,Invoiced,5,5,5,12000.0,0,,Pending,Paid
SO103107,DLV316011,INV801210,2026-01-30,2026-02-02,Delivered,Invoiced,24,22,22,65847.83,5,Short delivery claim,Yes,Partially Paid
SO103108,DLV491418,,2026-05-28,,Partially Delivered,Not Invoiced,8,8,3,0.0,0,,Yes,
SO103109,DLV341297,INV893148,2026-02-05,2026-02-06,Delivered,Invoiced,88,88,88,190726.0,0,,Yes,Paid
SO103110,DLV312069,INV792623,2026-03-23,2026-03-26,Delivered,Invoiced,29,29,29,66104.8,0,,Yes,Paid
SO103111,DLV308968,INV837275,2026-02-06,2026-02-09,Delivered,Invoiced,27,27,27,93305.2,0,,Yes,Unpaid
