target_month,sales_rep_id,region,state,territory,category,target_cases,target_value
2026-04-01,SR0085,South South Region,Edo,Ring Road Route 1,Tea Drink,138,489600
2026-04-01,SR0085,South South Region,Edo,Ring Road Route 1,Water,424,834600
2026-05-01,SR0085,South South Region,Edo,Ring Road Route 1,Carbonated Soft Drink,713,2491400
2026-05-01,SR0085,South South Region,Edo,Ring Road Route 1,Energy Drink,136,610600
2026-05-01,SR0085,South South Region,Edo,Ring Road Route 1,Malt Drink,150,557200
2026-05-01,SR0085,South South Region,Edo,Ring Road Route 1,Mixer,61,190800
2026-05-01,SR0085,South South Region,Edo,Ring Road Route 1,Tea Drink,98,347700
2026-05-01,SR0085,South South Region,Edo,Ring Road Route 1,Water,332,653500
2026-01-01,SR0086,South South Region,Edo,Ring Road Route 2,Carbonated Soft Drink,451,1575900
2026-01-01,SR0086,South South Region,Edo,Ring Road Route 2,Energy Drink,107,480400
2026-01-01,SR0086,South South Region,Edo,Ring Road Route 2,Malt Drink,106,393800
2026-01-01,SR0086,South South Region,Edo,Ring Road Route 2,Mixer,35,109500
2026-01-01,SR0086,South South Region,Edo,Ring Road Route 2,Tea Drink,87,308600
2026-01-01,SR0086,South South Region,Edo,Ring Road Route 2,Water,212,417300
2026-02-01,SR0086,South South Region,Edo,Ring Road Route 2,Carbonated Soft Drink,338,1181100
2026-02-01,SR0086,South South Region,Edo,Ring Road Route 2,Energy Drink,119,534300
2026-02-01,SR0086,South South Region,Edo,Ring Road Route 2,Malt Drink,159,590700
2026-02-01,SR0086,South South Region,Edo,Ring Road Route 2,Mixer,34,106300
2026-02-01,SR0086,South South Region,Edo,Ring Road Route 2,Tea Drink,59,209300
2026-02-01,SR0086,South South Region,Edo,Ring Road Route 2,Water,213,419300
2026-03-01,SR0086,South South Region,Edo,Ring Road Route 2,Carbonated Soft Drink,534,1865900
2026-03-01,SR0086,South South Region,Edo,Ring Road Route 2,Energy Drink,86,386100
2026-03-01,SR0086,South South Region,Edo,Ring Road Route 2,Malt Drink,135,501500
2026-03-01,SR0086,South South Region,Edo,Ring Road Route 2,Mixer,42,131400
2026-03-01,SR0086,South South Region,Edo,Ring Road Route 2,Tea Drink,74,262500
2026-03-01,SR0086,South South Region,Edo,Ring Road Route 2,Water,263,517700
2026-04-01,SR0086,South South Region,Edo,Ring Road Route 2,Carbonated Soft Drink,344,1202000
2026-04-01,SR0086,South South Region,Edo,Ring Road Route 2,Energy Drink,65,291800
2026-04-01,SR0086,South South Region,Edo,Ring Road Route 2,Malt Drink,142,527500
2026-04-01,SR0086,South South Region,Edo,Ring Road Route 2,Mixer,22,68800
2026-04-01,SR0086,South South Region,Edo,Ring Road Route 2,Tea Drink,83,294400
2026-04-01,SR0086,South South Region,Edo,Ring Road Route 2,Water,261,513700
2026-05-01,SR0086,South South Region,Edo,Ring Road Route 2,Carbonated Soft Drink,313,1093700
2026-05-01,SR0086,South South Region,Edo,Ring Road Route 2,Energy Drink,100,449000
2026-05-01,SR0086,South South Region,Edo,Ring Road Route 2,Malt Drink,120,445800
2026-05-01,SR0086,South South Region,Edo,Ring Road Route 2,Mixer,22,68800
2026-05-01,SR0086,South South Region,Edo,Ring Road Route 2,Tea Drink,85,301500
2026-05-01,SR0086,South South Region,Edo,Ring Road Route 2,Water,251,494100
2026-01-01,SR0087,South East Region,Anambra,Onitsha Route 1,Carbonated Soft Drink,758,2648600
2026-01-01,SR0087,South East Region,Anambra,Onitsha Route 1,Energy Drink,193,866600
2026-01-01,SR0087,South East Region,Anambra,Onitsha Route 1,Malt Drink,220,817300
2026-01-01,SR0087,South East Region,Anambra,Onitsha Route 1,Mixer,33,103200
2026-01-01,SR0087,South East Region,Anambra,Onitsha Route 1,Tea Drink,113,400900
2026-01-01,SR0087,South East Region,Anambra,Onitsha Route 1,Water,358,704700
2026-02-01,SR0087,South East Region,Anambra,Onitsha Route 1,Carbonated Soft Drink,508,1775100
2026-02-01,SR0087,South East Region,Anambra,Onitsha Route 1,Energy Drink,187,839600
2026-02-01,SR0087,South East Region,Anambra,Onitsha Route 1,Malt Drink,205,761600
2026-02-01,SR0087,South East Region,Anambra,Onitsha Route 1,Mixer,62,193900
2026-02-01,SR0087,South East Region,Anambra,Onitsha Route 1,Tea Drink,83,294400
2026-02-01,SR0087,South East Region,Anambra,Onitsha Route 1,Water,218,429100
2026-03-01,SR0087,South East Region,Anambra,Onitsha Route 1,Carbonated Soft Drink,928,3242700
2026-03-01,SR0087,South East Region,Anambra,Onitsha Route 1,Energy Drink,179,803700
2026-03-01,SR0087,South East Region,Anambra,Onitsha Route 1,Malt Drink,203,754100
2026-03-01,SR0087,South East Region,Anambra,Onitsha Route 1,Mixer,54,168900
2026-03-01,SR0087,South East Region,Anambra,Onitsha Route 1,Tea Drink,148,525000
2026-03-01,SR0087,South East Region,Anambra,Onitsha Route 1,Water,241,474400
2026-04-01,SR0087,South East Region,Anambra,Onitsha Route 1,Carbonated Soft Drink,922,3221700
2026-04-01,SR0087,South East Region,Anambra,Onitsha Route 1,Energy Drink,193,866600
2026-04-01,SR0087,South East Region,Anambra,Onitsha Route 1,Malt Drink,225,835900
2026-04-01,SR0087,South East Region,Anambra,Onitsha Route 1,Mixer,48,150100
2026-04-01,SR0087,South East Region,Anambra,Onitsha Route 1,Tea Drink,100,354800
2026-04-01,SR0087,South East Region,Anambra,Onitsha Route 1,Water,249,490100
2026-05-01,SR0087,South East Region,Anambra,Onitsha Route 1,Carbonated Soft Drink,969,3385900
2026-05-01,SR0087,South East Region,Anambra,Onitsha Route 1,Energy Drink,103,462500
2026-05-01,SR0087,South East Region,Anambra,Onitsha Route 1,Malt Drink,163,605500
2026-05-01,SR0087,South East Region,Anambra,Onitsha Route 1,Mixer,42,131400
2026-05-01,SR0087,South East Region,Anambra,Onitsha Route 1,Tea Drink,120,425700
2026-05-01,SR0087,South East Region,Anambra,Onitsha Route 1,Water,252,496000
2026-01-01,SR0088,South East Region,Anambra,Onitsha Route 2,Carbonated Soft Drink,491,1715700
2026-01-01,SR0088,South East Region,Anambra,Onitsha Route 2,Energy Drink,156,700400
2026-01-01,SR0088,South East Region,Anambra,Onitsha Route 2,Malt Drink,158,587000
2026-01-01,SR0088,South East Region,Anambra,Onitsha Route 2,Mixer,40,125100
2026-01-01,SR0088,South East Region,Anambra,Onitsha Route 2,Tea Drink,112,397300
2026-01-01,SR0088,South East Region,Anambra,Onitsha Route 2,Water,298,586600
2026-02-01,SR0088,South East Region,Anambra,Onitsha Route 2,Carbonated Soft Drink,737,2575300
2026-02-01,SR0088,South East Region,Anambra,Onitsha Route 2,Energy Drink,148,664500
2026-02-01,SR0088,South East Region,Anambra,Onitsha Route 2,Malt Drink,125,464400
2026-02-01,SR0088,South East Region,Anambra,Onitsha Route 2,Mixer,53,165800
2026-02-01,SR0088,South East Region,Anambra,Onitsha Route 2,Tea Drink,90,319300
2026-02-01,SR0088,South East Region,Anambra,Onitsha Route 2,Water,210,413400
2026-03-01,SR0088,South East Region,Anambra,Onitsha Route 2,Carbonated Soft Drink,492,1719200
2026-03-01,SR0088,South East Region,Anambra,Onitsha Route 2,Energy Drink,91,408600
2026-03-01,SR0088,South East Region,Anambra,Onitsha Route 2,Malt Drink,133,494100
2026-03-01,SR0088,South East Region,Anambra,Onitsha Route 2,Mixer,37,115700
2026-03-01,SR0088,South East Region,Anambra,Onitsha Route 2,Tea Drink,115,408000
2026-03-01,SR0088,South East Region,Anambra,Onitsha Route 2,Water,315,620000
2026-04-01,SR0088,South East Region,Anambra,Onitsha Route 2,Carbonated Soft Drink,727,2540300
2026-04-01,SR0088,South East Region,Anambra,Onitsha Route 2,Energy Drink,108,484900
2026-04-01,SR0088,South East Region,Anambra,Onitsha Route 2,Malt Drink,176,653800
2026-04-01,SR0088,South East Region,Anambra,Onitsha Route 2,Mixer,41,128200
2026-04-01,SR0088,South East Region,Anambra,Onitsha Route 2,Tea Drink,94,333500
2026-04-01,SR0088,South East Region,Anambra,Onitsha Route 2,Water,201,395600
2026-05-01,SR0088,South East Region,Anambra,Onitsha Route 2,Carbonated Soft Drink,682,2383100
2026-05-01,SR0088,South East Region,Anambra,Onitsha Route 2,Energy Drink,151,678000
2026-05-01,SR0088,South East Region,Anambra,Onitsha Route 2,Malt Drink,196,728100
2026-05-01,SR0088,South East Region,Anambra,Onitsha Route 2,Mixer,27,84400
2026-05-01,SR0088,South East Region,Anambra,Onitsha Route 2,Tea Drink,120,425700
2026-05-01,SR0088,South East Region,Anambra,Onitsha Route 2,Water,210,413400
2026-01-01,SR0089,South East Region,Anambra,Awka Route 1,Carbonated Soft Drink,720,2515900
2026-01-01,SR0089,South East Region,Anambra,Awka Route 1,Energy Drink,188,844100
2026-01-01,SR0089,South East Region,Anambra,Awka Route 1,Malt Drink,219,813600
2026-01-01,SR0089,South East Region,Anambra,Awka Route 1,Mixer,34,106300
2026-01-01,SR0089,South East Region,Anambra,Awka Route 1,Tea Drink,138,489600
2026-01-01,SR0089,South East Region,Anambra,Awka Route 1,Water,285,561000
2026-02-01,SR0089,South East Region,Anambra,Awka Route 1,Carbonated Soft Drink,770,2690600
2026-02-01,SR0089,South East Region,Anambra,Awka Route 1,Energy Drink,102,458000
2026-02-01,SR0089,South East Region,Anambra,Awka Route 1,Malt Drink,145,538700
2026-02-01,SR0089,South East Region,Anambra,Awka Route 1,Mixer,53,165800
2026-02-01,SR0089,South East Region,Anambra,Awka Route 1,Tea Drink,126,447000
2026-02-01,SR0089,South East Region,Anambra,Awka Route 1,Water,399,785400
2026-03-01,SR0089,South East Region,Anambra,Awka Route 1,Carbonated Soft Drink,546,1907900
2026-03-01,SR0089,South East Region,Anambra,Awka Route 1,Energy Drink,158,709400
2026-03-01,SR0089,South East Region,Anambra,Awka Route 1,Malt Drink,187,694700
2026-03-01,SR0089,South East Region,Anambra,Awka Route 1,Mixer,34,106300
2026-03-01,SR0089,South East Region,Anambra,Awka Route 1,Tea Drink,141,500200
2026-03-01,SR0089,South East Region,Anambra,Awka Route 1,Water,309,608200
2026-04-01,SR0089,South East Region,Anambra,Awka Route 1,Carbonated Soft Drink,897,3134300
2026-04-01,SR0089,South East Region,Anambra,Awka Route 1,Energy Drink,152,682500
2026-04-01,SR0089,South East Region,Anambra,Awka Route 1,Malt Drink,206,765300
2026-04-01,SR0089,South East Region,Anambra,Awka Route 1,Mixer,40,125100
2026-04-01,SR0089,South East Region,Anambra,Awka Route 1,Tea Drink,97,344100
2026-04-01,SR0089,South East Region,Anambra,Awka Route 1,Water,338,665300
2026-05-01,SR0089,South East Region,Anambra,Awka Route 1,Carbonated Soft Drink,878,3068000
2026-05-01,SR0089,South East Region,Anambra,Awka Route 1,Energy Drink,132,592700
2026-05-01,SR0089,South East Region,Anambra,Awka Route 1,Malt Drink,120,445800
2026-05-01,SR0089,South East Region,Anambra,Awka Route 1,Mixer,44,137600
2026-05-01,SR0089,South East Region,Anambra,Awka Route 1,Tea Drink,146,517900
2026-05-01,SR0089,South East Region,Anambra,Awka Route 1,Water,243,478300
2026-01-01,SR0090,South East Region,Anambra,Awka Route 2,Carbonated Soft Drink,342,1195000
2026-01-01,SR0090,South East Region,Anambra,Awka Route 2,Energy Drink,112,502900
2026-01-01,SR0090,South East Region,Anambra,Awka Route 2,Malt Drink,89,330600
2026-01-01,SR0090,South East Region,Anambra,Awka Route 2,Mixer,30,93800
2026-01-01,SR0090,South East Region,Anambra,Awka Route 2,Tea Drink,65,230600
2026-01-01,SR0090,South East Region,Anambra,Awka Route 2,Water,209,411400
2026-02-01,SR0090,South East Region,Anambra,Awka Route 2,Carbonated Soft Drink,506,1768100
2026-02-01,SR0090,South East Region,Anambra,Awka Route 2,Energy Drink,98,440000
2026-02-01,SR0090,South East Region,Anambra,Awka Route 2,Malt Drink,141,523800
2026-02-01,SR0090,South East Region,Anambra,Awka Route 2,Mixer,23,71900
2026-02-01,SR0090,South East Region,Anambra,Awka Route 2,Tea Drink,54,191600
2026-02-01,SR0090,South East Region,Anambra,Awka Route 2,Water,262,515700
2026-03-01,SR0090,South East Region,Anambra,Awka Route 2,Carbonated Soft Drink,633,2211900
2026-03-01,SR0090,South East Region,Anambra,Awka Route 2,Energy Drink,100,449000
2026-03-01,SR0090,South East Region,Anambra,Awka Route 2,Malt Drink,108,401200
2026-03-01,SR0090,South East Region,Anambra,Awka Route 2,Mixer,24,75100
2026-03-01,SR0090,South East Region,Anambra,Awka Route 2,Tea Drink,72,255400
2026-03-01,SR0090,South East Region,Anambra,Awka Route 2,Water,209,411400
2026-04-01,SR0090,South East Region,Anambra,Awka Route 2,Carbonated Soft Drink,416,1453600
2026-04-01,SR0090,South East Region,Anambra,Awka Route 2,Energy Drink,74,332300
2026-04-01,SR0090,South East Region,Anambra,Awka Route 2,Malt Drink,159,590700
2026-04-01,SR0090,South East Region,Anambra,Awka Route 2,Mixer,32,100100
2026-04-01,SR0090,South East Region,Anambra,Awka Route 2,Tea Drink,53,188000
2026-04-01,SR0090,South East Region,Anambra,Awka Route 2,Water,187,368100
2026-05-01,SR0090,South East Region,Anambra,Awka Route 2,Carbonated Soft Drink,635,2218800
2026-05-01,SR0090,South East Region,Anambra,Awka Route 2,Energy Drink,95,426600
2026-05-01,SR0090,South East Region,Anambra,Awka Route 2,Malt Drink,117,434700
2026-05-01,SR0090,South East Region,Anambra,Awka Route 2,Mixer,34,106300
2026-05-01,SR0090,South East Region,Anambra,Awka Route 2,Tea Drink,69,244800
2026-05-01,SR0090,South East Region,Anambra,Awka Route 2,Water,232,456700
2026-01-01,SR0091,South East Region,Anambra,Nnewi Route 1,Carbonated Soft Drink,486,1698200
2026-01-01,SR0091,South East Region,Anambra,Nnewi Route 1,Energy Drink,95,426600
2026-01-01,SR0091,South East Region,Anambra,Nnewi Route 1,Malt Drink,136,505200
2026-01-01,SR0091,South East Region,Anambra,Nnewi Route 1,Mixer,53,165800
2026-01-01,SR0091,South East Region,Anambra,Nnewi Route 1,Tea Drink,99,351200
2026-01-01,SR0091,South East Region,Anambra,Nnewi Route 1,Water,259,509800
2026-02-01,SR0091,South East Region,Anambra,Nnewi Route 1,Carbonated Soft Drink,596,2082600
2026-02-01,SR0091,South East Region,Anambra,Nnewi Route 1,Energy Drink,140,628600
2026-02-01,SR0091,South East Region,Anambra,Nnewi Route 1,Malt Drink,117,434700
2026-02-01,SR0091,South East Region,Anambra,Nnewi Route 1,Mixer,38,118800
2026-02-01,SR0091,South East Region,Anambra,Nnewi Route 1,Tea Drink,87,308600
2026-02-01,SR0091,South East Region,Anambra,Nnewi Route 1,Water,290,570800
2026-03-01,SR0091,South East Region,Anambra,Nnewi Route 1,Carbonated Soft Drink,581,2030200
2026-03-01,SR0091,South East Region,Anambra,Nnewi Route 1,Energy Drink,101,453500
2026-03-01,SR0091,South East Region,Anambra,Nnewi Route 1,Malt Drink,184,683600
2026-03-01,SR0091,South East Region,Anambra,Nnewi Route 1,Mixer,30,93800
2026-03-01,SR0091,South East Region,Anambra,Nnewi Route 1,Tea Drink,119,422200
2026-03-01,SR0091,South East Region,Anambra,Nnewi Route 1,Water,189,372000
2026-04-01,SR0091,South East Region,Anambra,Nnewi Route 1,Carbonated Soft Drink,431,1506000
2026-04-01,SR0091,South East Region,Anambra,Nnewi Route 1,Energy Drink,156,700400
2026-04-01,SR0091,South East Region,Anambra,Nnewi Route 1,Malt Drink,165,613000
2026-04-01,SR0091,South East Region,Anambra,Nnewi Route 1,Mixer,35,109500
2026-04-01,SR0091,South East Region,Anambra,Nnewi Route 1,Tea Drink,102,361800
2026-04-01,SR0091,South East Region,Anambra,Nnewi Route 1,Water,197,387800
2026-05-01,SR0091,South East Region,Anambra,Nnewi Route 1,Carbonated Soft Drink,486,1698200
2026-05-01,SR0091,South East Region,Anambra,Nnewi Route 1,Energy Drink,120,538800
2026-05-01,SR0091,South East Region,Anambra,Nnewi Route 1,Malt Drink,101,375200
2026-05-01,SR0091,South East Region,Anambra,Nnewi Route 1,Mixer,35,109500
2026-05-01,SR0091,South East Region,Anambra,Nnewi Route 1,Tea Drink,72,255400
2026-05-01,SR0091,South East Region,Anambra,Nnewi Route 1,Water,292,574800
2026-01-01,SR0092,South East Region,Anambra,Nnewi Route 2,Carbonated Soft Drink,529,1848500
2026-01-01,SR0092,South East Region,Anambra,Nnewi Route 2,Energy Drink,119,534300
2026-01-01,SR0092,South East Region,Anambra,Nnewi Route 2,Malt Drink,187,694700
2026-01-01,SR0092,South East Region,Anambra,Nnewi Route 2,Mixer,41,128200
2026-01-01,SR0092,South East Region,Anambra,Nnewi Route 2,Tea Drink,129,457600
2026-01-01,SR0092,South East Region,Anambra,Nnewi Route 2,Water,376,740100
2026-02-01,SR0092,South East Region,Anambra,Nnewi Route 2,Carbonated Soft Drink,615,2149000
2026-02-01,SR0092,South East Region,Anambra,Nnewi Route 2,Energy Drink,134,601700
2026-02-01,SR0092,South East Region,Anambra,Nnewi Route 2,Malt Drink,118,438400
2026-02-01,SR0092,South East Region,Anambra,Nnewi Route 2,Mixer,27,84400
2026-02-01,SR0092,South East Region,Anambra,Nnewi Route 2,Tea Drink,84,298000
2026-02-01,SR0092,South East Region,Anambra,Nnewi Route 2,Water,285,561000
2026-03-01,SR0092,South East Region,Anambra,Nnewi Route 2,Carbonated Soft Drink,488,1705200
2026-03-01,SR0092,South East Region,Anambra,Nnewi Route 2,Energy Drink,108,484900
2026-03-01,SR0092,South East Region,Anambra,Nnewi Route 2,Malt Drink,188,698400
2026-03-01,SR0092,South East Region,Anambra,Nnewi Route 2,Mixer,26,81300
2026-03-01,SR0092,South East Region,Anambra,Nnewi Route 2,Tea Drink,78,276700
2026-03-01,SR0092,South East Region,Anambra,Nnewi Route 2,Water,304,598400
2026-04-01,SR0092,South East Region,Anambra,Nnewi Route 2,Carbonated Soft Drink,663,2316700
2026-04-01,SR0092,South East Region,Anambra,Nnewi Route 2,Energy Drink,135,606200
2026-04-01,SR0092,South East Region,Anambra,Nnewi Route 2,Malt Drink,160,594400
2026-04-01,SR0092,South East Region,Anambra,Nnewi Route 2,Mixer,42,131400
2026-04-01,SR0092,South East Region,Anambra,Nnewi Route 2,Tea Drink,111,393800
2026-04-01,SR0092,South East Region,Anambra,Nnewi Route 2,Water,239,470400
2026-05-01,SR0092,South East Region,Anambra,Nnewi Route 2,Carbonated Soft Drink,480,1677200
2026-05-01,SR0092,South East Region,Anambra,Nnewi Route 2,Energy Drink,105,471400
2026-05-01,SR0092,South East Region,Anambra,Nnewi Route 2,Malt Drink,120,445800
2026-05-01,SR0092,South East Region,Anambra,Nnewi Route 2,Mixer,28,87600
2026-05-01,SR0092,South East Region,Anambra,Nnewi Route 2,Tea Drink,103,365400
2026-05-01,SR0092,South East Region,Anambra,Nnewi Route 2,Water,295,580700
2026-01-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Carbonated Soft Drink,757,2645100
2026-01-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Energy Drink,135,606200
2026-01-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Malt Drink,199,739300
2026-01-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Mixer,52,162600
2026-01-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Tea Drink,122,432800
2026-01-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Water,204,401500
2026-02-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Carbonated Soft Drink,711,2484400
2026-02-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Energy Drink,84,377200
2026-02-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Malt Drink,178,661300
2026-02-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Mixer,39,122000
2026-02-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Tea Drink,97,344100
2026-02-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Water,306,602300
2026-03-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Carbonated Soft Drink,603,2107000
2026-03-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Energy Drink,92,413100
2026-03-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Malt Drink,127,471800
2026-03-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Mixer,35,109500
2026-03-01,SR0093,South East Region,Anambra,Ekwulobia Route 1,Tea Drink,97,344100
